,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,cran_id,pypi,gem_id,hex_id,bitbucket_id
75,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,25,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,2014-08-24 20:53:45.000,2022-03-29 22:58:53.906000,2022-03-29 15:38:34,1120.0,8.0,76.0,19.0,105.0,28.0,113.0,272.0,2022-03-29 15:39:45.000,0.29.0,23.0,37875.0,92.0,77.0,,29.0,https://pypi.org/project/metakernel,BSD-3-Clause,2022-03-29 15:39:38.000,77.0,30178.0,https://anaconda.org/conda-forge/metakernel,2022-03-29 22:58:53.906,546139.0,1.0,,,,,,,,,,,,,,,,,,,,,,
76,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,25,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000,2022-03-29 10:19:34.000000,2022-03-29 10:19:34,348.0,32.0,45.0,12.0,103.0,12.0,27.0,54.0,2022-03-25 00:00:08.000,0.12.0,5.0,284975.0,36.0,44.0,,27.0,https://pypi.org/project/jupyter-packaging,BSD-3-Clause,2022-03-24 23:59:54.000,44.0,275297.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-03-25 03:27:55.931,212919.0,3.0,,,,,,,,,,,,,,,,,,,,,,
77,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,24,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000,2022-03-13 22:04:03.000000,2022-03-13 22:04:03,394.0,7.0,226.0,78.0,77.0,46.0,123.0,3195.0,2022-01-09 15:20:57.000,0.7.4,40.0,1147.0,20.0,9.0,8.0,29.0,,MIT,,,,,,,2.0,,,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,84932.0,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2021-06-03 09:27:44.294,1.0,,,,,
78,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,24,True,,fastai/fastpages,,https://github.com/fastai/fastpages,2020-02-03 05:19:46.000,2022-03-28 15:18:59.000000,2022-02-14 21:51:01,1193.0,5.0,709.0,40.0,316.0,20.0,295.0,3107.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,131.0,131.0,56.0,,Apache-2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
79,evidently,Evaluate and monitor ML models from validation to production. Join our Discord: https://discord.com/invite/xZjKRaNp8b.,https://github.com/evidentlyai/evidently,,widgets,24,True,evidently,evidentlyai/evidently,conda-forge/evidently,https://github.com/evidentlyai/evidently,2020-11-25 15:20:08.000,2022-03-31 13:57:28.000000,2022-03-23 17:33:31,805.0,432.0,197.0,28.0,110.0,30.0,54.0,2236.0,,,,28727.0,49.0,2.0,,15.0,https://pypi.org/project/evidently,Apache-2.0,2022-03-23 17:51:13.000,2.0,28634.0,https://anaconda.org/conda-forge/evidently,2021-09-06 19:36:48.930,655.0,3.0,,,,,,,,,,,,,,,,,,,,,,
80,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,24,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000,2022-03-28 05:53:29.400362,2022-01-04 12:48:23,588.0,3.0,288.0,62.0,138.0,56.0,503.0,1508.0,2022-01-03 22:04:04.000,1.3,,13517.0,17.0,,,40.0,,MIT,,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173,60566.0,2.0,,,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2022-03-28 05:53:29.400362,43.0,1240451.0,,,,,,,IRkernel,,,,
81,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,24,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,2014-07-30 03:46:33.000,2022-01-29 23:24:03.000000,2022-01-29 23:24:03,94.0,8.0,76.0,12.0,42.0,17.0,28.0,604.0,2022-01-04 02:01:41.000,2.3.0,,21893.0,21.0,1489.0,1412.0,19.0,https://pypi.org/project/watermark,BSD-3-Clause,2022-01-04 02:01:41.000,77.0,18832.0,https://anaconda.org/conda-forge/watermark,2022-01-04 05:10:16.030,199006.0,2.0,,,,,,,,,,,,,,,,,,,,,,
82,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,24,True,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,125.0,108.0,91.0,35.0,67.0,601.0,2019-06-03 21:24:10.000,0.10.2,,15504.0,20.0,141.0,127.0,21.0,https://pypi.org/project/mapboxgl,MIT,2019-06-02 15:18:57.000,14.0,15504.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
83,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,24,True,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,2020-12-07 16:37:07.000,2022-03-09 07:42:51.000000,2022-03-09 07:42:51,626.0,73.0,41.0,14.0,214.0,48.0,96.0,232.0,2022-03-03 10:07:16.000,0.3.20,708.0,4002.0,49.0,65.0,59.0,17.0,https://pypi.org/project/retrolab,BSD-3-Clause,2022-03-03 10:06:52.000,2.0,3172.0,https://anaconda.org/conda-forge/retrolab,2022-03-03 13:50:51.349,7142.0,3.0,@jupyterlab-classic/application,https://www.npmjs.com/package/@jupyterlab-classic/application,2021-04-19 14:22:28.986,4.0,69.0,,,,,,,,,,,,,,,,,
84,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,24,True,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,2016-01-17 05:11:49.000,2022-01-27 10:10:12.000000,2021-06-27 18:55:19,167.0,,149.0,19.0,74.0,58.0,79.0,174.0,2020-08-28 12:01:56.000,1.3.2,,8285.0,9.0,97.0,90.0,30.0,https://pypi.org/project/jupyterhub-ldapauthenticator,BSD-3-Clause,2020-08-28 12:01:56.000,7.0,7765.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,23428.0,1.0,,,,,,,,,,,,,,,,,,,,,,
85,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,23,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,2017-04-26 00:28:26.000,2022-03-30 11:54:42.000000,2022-03-29 15:33:57,2621.0,24.0,304.0,78.0,829.0,273.0,444.0,2095.0,2018-11-07 17:41:58.000,0.1.0,,44.0,1.0,6.0,6.0,82.0,https://pypi.org/project/binderhub,BSD-3-Clause,2018-11-07 17:41:58.000,,44.0,,,,3.0,,,,,,,,,,,,,,,,,,,binderhub,,,
86,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,23,False,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,2016-06-24 22:29:05.000,2021-03-04 09:52:38.721000,2020-03-01 13:46:17,488.0,,105.0,21.0,55.0,51.0,32.0,886.0,2018-12-29 12:36:16.000,0.4.1,,378943.0,13.0,181.0,,17.0,https://pypi.org/project/jupyter_nbextensions_configurator,BSD-3-Clause,2018-12-29 12:36:16.000,181.0,365399.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2021-03-04 09:52:38.721,921020.0,2.0,,,,,,,,,,,,,,,,,,,,,,
87,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,23,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,2014-12-01 09:12:06.000,2021-12-15 15:42:57.506000,2019-07-22 06:22:45,1380.0,,146.0,26.0,153.0,67.0,136.0,731.0,2019-07-21 08:49:48.715,0.9.0,,16493.0,95.0,45.0,1.0,16.0,https://pypi.org/project/gmaps,BSD-3-Clause,2021-12-15 15:42:57.506,44.0,11000.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,253856.0,3.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,,1117.0,,,,,,,,,,,,,,,,,
88,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,23,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000,2022-03-15 19:55:24.000000,2022-03-15 19:55:24,1150.0,4.0,215.0,52.0,195.0,12.0,,694.0,2020-08-01 16:46:23.000,0.4.0,,15092.0,13.0,9.0,,103.0,https://pypi.org/project/toree,Apache-2.0,2020-08-01 16:46:23.000,9.0,15092.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
89,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,23,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,2015-09-09 13:39:18.000,2022-03-05 07:02:00.731000,2018-12-04 14:43:25,32.0,,63.0,21.0,7.0,17.0,40.0,461.0,2018-01-15 18:14:37.000,0.9.0,,13967.0,10.0,248.0,226.0,3.0,https://pypi.org/project/pivottablejs,MIT,2018-01-15 18:14:37.000,22.0,13952.0,https://anaconda.org/anaconda/pivottablejs,2022-03-05 07:02:00.731,1145.0,3.0,,,,,,,,,,,,,,,,,,,,,,
90,nbQA,"Run isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,23,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,2020-07-11 15:30:54.000,2022-03-28 17:51:45.000000,2022-03-21 20:46:05,606.0,19.0,25.0,6.0,469.0,5.0,243.0,461.0,2022-03-09 09:31:55.000,1.3.1,,28048.0,77.0,2.0,,24.0,https://pypi.org/project/nbqa,MIT,2022-03-09 09:31:55.000,2.0,26778.0,https://anaconda.org/conda-forge/nbqa,2022-03-09 11:39:26.304,21600.0,2.0,,,,,,,,,,,,,,,,,,,,,,
91,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,23,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000,2022-03-31 10:34:34.891000,2022-03-31 08:35:10,400.0,28.0,58.0,27.0,46.0,26.0,141.0,398.0,2022-03-31 08:36:27.000,0.34.2,40.0,23263.0,97.0,5.0,,18.0,https://pypi.org/project/octave_kernel,BSD-3-Clause,2018-06-11 13:11:15.000,5.0,17075.0,https://anaconda.org/conda-forge/octave_kernel,2022-03-31 10:34:34.891,389876.0,2.0,,,,,,,,,,,,,,,,,,,,,,
92,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,23,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000,2022-02-20 08:39:23.000000,2022-02-20 08:36:22,197.0,19.0,18.0,6.0,22.0,2.0,44.0,214.0,2022-02-12 12:24:45.000,0.1.0,,11686.0,30.0,176.0,164.0,4.0,https://pypi.org/project/ipytest,MIT,2022-02-12 12:15:23.000,12.0,11686.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
93,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,23,True,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000,2022-02-11 17:13:54.000000,2021-12-20 09:52:04,353.0,,48.0,22.0,81.0,40.0,78.0,140.0,2020-09-21 17:37:11.000,0.3.2,,128814.0,12.0,17.0,,24.0,https://pypi.org/project/jupyter_sphinx,BSD-3-Clause,2018-08-06 23:12:20.000,17.0,126818.0,https://anaconda.org/conda-forge/jupyter_sphinx,2021-11-19 17:17:38.373,119800.0,2.0,,,,,,,,,,,,,,,,,,,,,,
94,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,23,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,2018-09-18 08:13:25.000,2022-03-31 11:54:35.000000,2022-03-31 11:53:47,1384.0,218.0,18.0,1.0,804.0,11.0,25.0,98.0,2021-09-07 13:41:02.000,0.7.0,,25228.0,685.0,188.0,168.0,13.0,https://pypi.org/project/mknotebooks,MIT,2022-03-31 11:54:35.000,20.0,25228.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
95,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,23,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,2019-05-07 17:54:06.000,2022-03-31 02:04:59.000000,2022-03-29 21:21:46,2966.0,410.0,28.0,15.0,669.0,245.0,324.0,54.0,2022-03-29 21:09:59.000,2.4.0,,710.0,12.0,,,25.0,https://pypi.org/project/jdaviz,BSD-3-Clause,2022-03-29 21:15:50.000,,710.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
96,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,22,True,,nteract/commuter,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000,2022-02-17 23:45:58.000000,2022-02-14 05:06:18,638.0,4.0,562.0,42.0,248.0,52.0,39.0,5762.0,2020-10-27 19:53:29.453,5.11.0,,180.0,71.0,3.0,3.0,27.0,,BSD-3-Clause,,,,,,,3.0,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,,180.0,,,,,,,,,,,,,,,,,
