,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,conda_dependent_project_count,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
75,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,25,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2022-12-24 02:30:47.219000,2022-12-23 19:20:24,170.0,42.0,31.0,9.0,75.0,10.0,64.0,364.0,2022-12-23 19:23:02.601,1.4.2,,16195.0,30.0,198.0,191.0,5.0,https://pypi.org/project/itables,2022-07-02 21:19:36.000,7.0,15525.0,https://anaconda.org/conda-forge/itables,2022-12-24 02:30:47.219,8041.0,2.0,,,,,,,,,,,,,,,,,,,,,,
76,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,25,True,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2022-11-04 09:54:55.560000,2022-06-25 19:26:22,372.0,,56.0,21.0,87.0,44.0,84.0,158.0,2022-06-25 19:39:15.000,0.4.0,,107425.0,20.0,143.0,,25.0,https://pypi.org/project/jupyter_sphinx,2022-06-25 19:39:15.000,143.0,104780.0,https://anaconda.org/conda-forge/jupyter_sphinx,2022-11-04 09:54:55.560,185163.0,2.0,,,,,,,,,,,,,,,,,,,,,,
77,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,25,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2022-12-27 16:24:17.000000,2022-12-27 16:24:14,419.0,17.0,49.0,13.0,135.0,12.0,30.0,59.0,2022-08-25 15:33:01.697,0.12.3,41.0,301636.0,39.0,51.0,,30.0,https://pypi.org/project/jupyter-packaging,2022-06-20 14:32:05.000,51.0,289086.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-08-25 23:51:15.963,401584.0,3.0,,,,,,,,,,,,,,,,,,,,,,
78,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,24,True,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,BSD-3-Clause,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,332.0,1.0,183.0,40.0,43.0,54.0,180.0,1954.0,2021-11-15 23:43:33.000,5.2.1,,2001.0,33.0,88.0,66.0,16.0,,,,,,,,1.0,,,,,,,ijavascript,https://www.npmjs.com/package/ijavascript,2021-11-15 23:33:51.644,22.0,2001.0,,,,,,,,,,,
79,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,24,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-01-04 07:47:18.060936,2022-11-03 10:02:52,592.0,2.0,291.0,60.0,139.0,63.0,511.0,1588.0,2022-11-03 10:05:23.000,1.3.1,,15152.0,18.0,,,42.0,,,,,https://anaconda.org/r/r-irkernel,2022-05-31 20:41:46.649,104203.0,1.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-01-04 07:47:18.060936,48.0,1501514.0,,,,,,,,,,IRkernel,,,,,,,
80,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,24,True,,almond-sh/almond,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2023-01-04 14:10:08.000000,2022-11-28 10:03:24,1077.0,19.0,233.0,62.0,726.0,116.0,199.0,1480.0,2022-11-16 14:06:16.000,0.13.2,1391.0,193.0,40.0,,,38.0,,,,,,,,1.0,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2022-11-17 09:03:24.805870,6.0,15778.0,,,,,,,,,,,,,,,,,
81,datapane,Datapane is the easiest way to create data science reports from Python.,https://github.com/datapane/datapane,,others,24,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2023-01-05 13:53:26.000000,2023-01-05 13:52:30,201.0,201.0,60.0,16.0,117.0,7.0,89.0,743.0,2022-11-25 13:35:38.927,0.15.5,,23345.0,80.0,7.0,,15.0,https://pypi.org/project/datapane,2022-04-09 14:26:48.000,7.0,21681.0,https://anaconda.org/conda-forge/datapane,2022-12-02 17:17:58.446,49941.0,3.0,,,,,,,,,,,,,,,,,,,,,,
82,nbQA,"Run isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,24,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2022-12-27 08:09:14.000000,2022-12-27 08:09:14,660.0,22.0,36.0,7.0,519.0,1.0,265.0,663.0,2022-12-26 14:52:56.562,1.6.0,,42402.0,83.0,4.0,,29.0,https://pypi.org/project/nbqa,2022-03-09 09:31:55.000,4.0,39863.0,https://anaconda.org/conda-forge/nbqa,2022-12-26 19:31:08.972,68564.0,2.0,,,,,,,,,,,,,,,,,,,,,,
83,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,24,True,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,MIT,2015-11-09 16:48:57.000,2022-12-11 23:09:26.000000,2022-12-11 23:09:23,1422.0,1.0,113.0,23.0,595.0,33.0,409.0,624.0,2021-06-11 00:32:29.000,3.0.3,251.0,18325.0,75.0,41.0,2.0,34.0,https://pypi.org/project/nglview,2021-06-11 00:32:29.000,37.0,5505.0,https://anaconda.org/conda-forge/nglview,2021-06-11 04:58:09.722,536531.0,2.0,,,,,,,nglview-js-widgets,https://www.npmjs.com/package/nglview-js-widgets,2021-04-16 05:05:11.629,2.0,5154.0,,,,,,,,,,,
84,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,24,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2023-01-04 17:42:32.000000,2023-01-04 15:58:06,1272.0,45.0,200.0,45.0,664.0,61.0,482.0,540.0,2022-12-01 19:54:02.056,3.1.0,23937.0,3976.0,37.0,,,109.0,https://pypi.org/project/jupyter_enterprise_gateway,2022-01-27 22:13:14.000,,1832.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2022-12-05 17:08:42.221,109483.0,1.0,,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,
85,LFortran,Official main repository for LFortran.,https://github.com/lfortran/lfortran,,kernels,24,True,lfortran,lfortran/lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,MIT,2019-03-24 13:22:20.000,2023-01-05 10:55:31.000000,2023-01-04 22:09:35,10738.0,489.0,52.0,14.0,501.0,536.0,124.0,491.0,2020-07-31 19:39:55.000,0.3.0,,1250.0,13.0,,,51.0,https://pypi.org/project/lfortran,2020-07-31 19:39:55.000,,73.0,https://anaconda.org/conda-forge/lfortran,2022-10-18 23:55:11.816,49463.0,1.0,,,,,,,,,,,,,,,,,,,,,,
86,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,24,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2022-12-22 16:52:52.000000,2022-12-22 16:52:48,323.0,57.0,82.0,7.0,103.0,36.0,31.0,350.0,2022-11-14 12:49:03.556,0.6.4,114.0,37107.0,8.0,3.0,,29.0,https://pypi.org/project/jupyter-resource-usage,2021-12-06 09:34:10.000,3.0,21601.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,516123.0,2.0,,,,,,,@jupyter-server/resource-usage,https://www.npmjs.com/package/@jupyter-server/resource-usage,2022-11-14 12:47:19.485,,322.0,,,,,,,,,,,
87,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,24,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-01-02 19:48:15.000000,2022-09-12 13:05:27,715.0,,58.0,30.0,185.0,62.0,99.0,219.0,2022-04-04 22:26:36.000,1.3.3,3.0,13458.0,22.0,107.0,96.0,32.0,https://pypi.org/project/ipycytoscape,2022-04-04 22:26:36.000,11.0,5960.0,https://anaconda.org/conda-forge/ipycytoscape,2022-09-12 13:43:52.218,233044.0,2.0,,,,,,,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,2022-04-04 22:06:25.396,,644.0,,,,,,,,,,,
88,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,23,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2022-11-29 21:24:35.000000,2022-11-21 21:34:45,2368.0,7.0,352.0,91.0,873.0,164.0,1100.0,3833.0,2022-11-21 21:35:39.000,2.16.4,,,91.0,,,89.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
89,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,True,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,2.0,796.0,43.0,326.0,,328.0,3441.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,137.0,137.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
90,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,23,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2022-09-13 21:31:21.000000,2022-09-13 21:31:21,99.0,,82.0,13.0,44.0,17.0,28.0,753.0,2022-05-27 13:55:46.000,2.3.1,,111421.0,22.0,1781.0,1702.0,17.0,https://pypi.org/project/watermark,2022-05-27 13:55:46.000,79.0,108248.0,https://anaconda.org/conda-forge/watermark,2022-05-30 23:29:14.790,238001.0,2.0,,,,,,,,,,,,,,,,,,,,,,
91,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,23,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,71.0,137.0,747.0,2019-07-21 08:49:48.715,0.9.0,,9415.0,95.0,45.0,1.0,16.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,44.0,3906.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,286670.0,3.0,,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,,1294.0,,,,,,,,,,,
92,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,23,True,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-07-06 12:55:29.000,2022-12-07 08:24:44.000000,2022-10-24 07:11:22,467.0,5.0,57.0,11.0,168.0,47.0,74.0,644.0,2022-11-07 16:48:10.000,0.13.1,,16256.0,34.0,26.0,4.0,21.0,https://pypi.org/project/ipycanvas,2022-05-03 07:57:48.000,21.0,11204.0,https://anaconda.org/conda-forge/ipycanvas,2022-08-29 09:30:23.393,117787.0,3.0,,,,,,,ipycanvas,https://www.npmjs.com/package/ipycanvas,2022-08-29 08:22:51.872,1.0,2108.0,,,,,,,,,,,
93,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,132.0,118.0,91.0,35.0,67.0,620.0,2019-06-03 21:24:10.000,0.10.2,,11220.0,20.0,162.0,148.0,21.0,https://pypi.org/project/mapboxgl,2019-06-02 15:18:57.000,14.0,11220.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
94,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,23,False,jupyterlab-drawio,QuantStack/jupyterlab-drawio,conda-forge/jupyterlab-drawio,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2022-11-16 03:35:42.000000,2021-06-29 12:29:51,101.0,,65.0,27.0,51.0,41.0,25.0,551.0,2021-04-29 10:22:28.814,0.9.0,,5288.0,11.0,1016.0,1016.0,16.0,https://pypi.org/project/jupyterlab-drawio,2021-04-29 10:19:55.000,,2331.0,https://anaconda.org/conda-forge/jupyterlab-drawio,2021-05-05 11:07:42.247,10454.0,1.0,,,,,,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2021-04-29 10:22:28.814,,2435.0,,,,,,,,,,,
95,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,23,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2023-01-03 20:25:11.000000,2023-01-03 20:25:11,855.0,15.0,65.0,17.0,386.0,58.0,122.0,359.0,2022-08-23 16:18:01.026,0.14.3,,31761.0,77.0,3.0,,21.0,https://pypi.org/project/xeus-python,2022-06-15 11:52:07.000,3.0,7983.0,https://anaconda.org/conda-forge/xeus-python,2022-12-12 14:36:51.680,1165129.0,2.0,,,,,,,,,,,,,,,,,,,,,,
96,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,23,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-01-01 01:02:43.000000,2022-12-01 01:09:48,603.0,3.0,59.0,31.0,356.0,13.0,82.0,335.0,2022-02-10 02:01:39.000,3.6.0,,13324.0,39.0,84.0,,11.0,https://pypi.org/project/vega,2022-02-10 02:01:39.000,84.0,6638.0,https://anaconda.org/conda-forge/vega,2022-12-05 16:11:57.491,528215.0,3.0,,,,,,,,,,,,,,,,,,,,,,
97,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,23,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2022-11-17 07:14:10.000000,2022-11-02 00:22:40,390.0,21.0,54.0,17.0,112.0,40.0,96.0,284.0,2022-11-02 00:31:35.000,6.0.0,,25011.0,28.0,4.0,,21.0,https://pypi.org/project/dask-labextension,2022-06-21 23:23:11.000,4.0,4991.0,https://anaconda.org/conda-forge/dask-labextension,2022-11-02 09:51:07.642,814630.0,2.0,,,,,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,2022-06-21 23:23:38.435,,1076.0,,,,,,,,,,,
98,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,23,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2022-12-21 09:26:12.000000,2022-09-20 10:06:02,214.0,,47.0,14.0,59.0,50.0,125.0,276.0,2022-09-02 09:19:01.295,1.8.4,,120507.0,49.0,31.0,4.0,11.0,https://pypi.org/project/ipyvuetify,2022-02-07 12:27:29.000,26.0,111486.0,https://anaconda.org/conda-forge/ipyvuetify,2022-09-02 13:29:25.078,99683.0,3.0,,,,,,,jupyter-vuetify,https://www.npmjs.com/package/jupyter-vuetify,2022-09-02 09:16:38.852,1.0,6648.0,widgetti/ipyvuetify,,,,,,,,,,
99,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,False,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2022-12-30 22:58:12.000000,2021-03-29 11:25:59,209.0,,36.0,12.0,65.0,39.0,20.0,218.0,2021-03-29 11:25:34.632,0.6.0,,60250.0,12.0,670.0,658.0,9.0,https://pypi.org/project/ipywebrtc,2019-07-04 12:53:46.000,11.0,55456.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,288562.0,3.0,,,,,,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,2021-03-29 11:25:34.632,1.0,355.0,,,,,,,,,,,
100,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,23,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2022-12-27 16:47:21.000000,2022-12-07 14:51:56,167.0,1.0,30.0,4.0,47.0,23.0,47.0,180.0,2022-09-23 17:23:00.717,0.22.0,,18044.0,26.0,627.0,609.0,14.0,https://pypi.org/project/mkdocs-jupyter,2022-05-09 04:04:40.000,18.0,16940.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2022-09-24 00:33:50.011,28705.0,3.0,,,,,,,,,,,,,,,,,,,,,,
101,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,23,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2023-01-05 14:27:03.000000,2023-01-04 21:18:07,4112.0,362.0,45.0,17.0,1156.0,324.0,527.0,84.0,2023-01-04 21:08:12.000,3.2.0,,998.0,27.0,,,31.0,https://pypi.org/project/jdaviz,2022-07-06 20:49:58.000,,998.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
102,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2022-07-08 21:14:08.000000,2022-07-08 21:12:48,400.0,,236.0,78.0,77.0,52.0,125.0,3449.0,2022-05-31 17:34:28.000,0.7.5,40.0,1026.0,22.0,10.0,9.0,29.0,,,,,,,,2.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,86218.0,,,,,,,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,
103,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,22,False,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-12-25 14:22:01.000000,2021-11-22 20:42:15,846.0,,378.0,71.0,32.0,3.0,88.0,2902.0,2021-07-13 22:12:59.000,0.13.2,,11660.0,4.0,,,11.0,,,,,,,,3.0,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,26.0,513078.0,,,,,,,,,,,,,,,,,
104,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,22,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2022-12-26 13:18:51.000000,2022-12-26 13:18:51,501.0,29.0,258.0,63.0,209.0,140.0,118.0,2466.0,,,,3616.0,16.0,,,23.0,,,,,https://anaconda.org/conda-forge/xeus-cling,2022-11-02 18:56:54.904,177206.0,2.0,,,,,,,,,,,,,,,,,,,,,,
105,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,22,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2023-01-05 09:23:11.000000,2022-12-19 05:10:00,2156.0,16.0,250.0,47.0,636.0,41.0,716.0,2438.0,2018-08-01 13:19:52.714,0.0.6,,6.0,6.0,,,111.0,,,,,,,,2.0,,,,,,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,,6.0,IHaskell/IHaskell,,,,,,,,,,
106,mercury,Convert Jupyter Notebook to web app and share with non-technical users.,https://github.com/mljar/mercury,,notebook-tools,22,False,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,,2021-12-20 13:43:44.000,2023-01-05 12:52:28.000000,2022-10-27 07:28:25,345.0,4.0,148.0,32.0,13.0,76.0,105.0,2259.0,2022-09-02 09:06:22.000,1.1.6,,1750.0,50.0,157.0,157.0,5.0,https://pypi.org/project/mljar-mercury,2022-07-01 11:13:50.000,,1750.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
107,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,22,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34,41.0,,212.0,47.0,12.0,22.0,8.0,808.0,2021-01-22 17:06:54.671,0.4.0,,9682.0,10.0,309.0,308.0,7.0,https://pypi.org/project/jupyterlab-dash,2019-07-13 16:38:26.000,1.0,778.0,,,,2.0,,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,,8904.0,,,,,,,,,,,
108,ipyvizzu,Build animated charts in Jupyter Notebook and in many other environments with a simple Python syntax.,https://github.com/vizzuhq/ipyvizzu,,widgets,22,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2023-01-04 16:25:36.000000,2023-01-04 13:55:20,634.0,50.0,59.0,16.0,133.0,25.0,50.0,728.0,2022-10-19 12:12:10.141,0.13.0,34.0,401.0,18.0,25.0,25.0,10.0,https://pypi.org/project/ipyvizzu,2022-06-30 07:39:25.000,,399.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
109,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,22,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2022-12-09 23:23:33.000000,2022-12-09 23:23:33,1152.0,2.0,216.0,52.0,197.0,12.0,,706.0,2020-08-01 16:46:23.000,0.4.0,,8941.0,14.0,9.0,,105.0,https://pypi.org/project/toree,2022-04-21 19:01:00.000,9.0,8941.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
110,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,22,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2022-08-13 00:57:17.000000,2022-08-11 18:59:13,428.0,,50.0,7.0,126.0,27.0,138.0,639.0,2022-08-10 21:15:00.665,1.5.3,,125323.0,60.0,7.0,,37.0,https://pypi.org/project/jupyterlab_code_formatter,2022-05-01 12:17:14.000,7.0,109960.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2022-08-11 01:44:26.140,595121.0,2.0,,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2022-08-10 21:12:04.073,,2139.0,,,,,,,,,,,
111,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,22,True,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2022-12-23 18:21:53.000000,2022-12-18 09:16:32,101.0,4.0,126.0,27.0,30.0,36.0,63.0,618.0,2022-12-17 19:23:02.426,0.9.0,,11288.0,12.0,28.0,,16.0,https://pypi.org/project/bash_kernel,2019-07-22 16:07:09.000,28.0,9001.0,https://anaconda.org/conda-forge/bash_kernel,2022-12-19 09:25:54.193,91482.0,2.0,,,,,,,,,,,,,,,,,,,,,,
112,ipysheet,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,22,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,MIT,2017-07-10 13:46:31.000,2022-11-28 14:56:47.302000,2022-11-28 09:20:26,307.0,7.0,67.0,20.0,119.0,68.0,61.0,513.0,2022-11-28 09:27:38.314,0.7.0,,32060.0,24.0,24.0,4.0,13.0,https://pypi.org/project/ipysheet,2021-08-11 12:28:11.000,20.0,29117.0,https://anaconda.org/conda-forge/ipysheet,2022-11-28 14:56:47.302,67354.0,3.0,,,,,,,ipysheet,https://www.npmjs.com/package/ipysheet,2022-11-28 09:27:38.314,,1540.0,,,,,,,,,,,
113,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,22,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2022-05-02 20:28:33.947000,2018-12-04 14:43:25,32.0,,63.0,22.0,7.0,19.0,41.0,512.0,2018-01-15 18:14:37.000,0.9.0,,15322.0,10.0,316.0,294.0,3.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,22.0,15299.0,https://anaconda.org/anaconda/pivottablejs,2022-05-02 20:28:33.947,1918.0,3.0,,,,,,,,,,,,,,,,,,,,,,
