,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
241,JupyterLab Email,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,13,True,jupyterlab_email,timkpaine/jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2023-04-25 21:15:23.000000,2023-04-25 21:15:21,213.0,8.0,2.0,3.0,45.0,4.0,32.0,53.0,2022-03-15 23:36:24.000,0.2.4,,150.0,13.0,,,2.0,https://pypi.org/project/jupyterlab_email,44.0,,,,3.0,jupyterlab_email,,,https://www.npmjs.com/package/jupyterlab_email,,,106.0,,,,,,,,,,,,,,,,,
242,JupyterLab Flake8,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,13,True,jupyterlab-email,timkpaine/jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2023-04-25 21:15:23.000000,2023-04-25 21:15:21,213.0,8.0,2.0,3.0,45.0,4.0,32.0,53.0,2022-03-15 23:36:24.000,0.2.4,,220.0,13.0,,,2.0,https://pypi.org/project/jupyterlab-email,44.0,,,,3.0,jupyterlab-flake8,,,https://www.npmjs.com/package/jupyterlab-flake8,,,176.0,,,,,,,,,,,,,,,,,
243,JWT Authenticator,A Token Authenticator for JupyterHub.,https://github.com/mogthesprog/jwtauthenticator,,hub-auth,13,False,jupyterhub-jwtauthenticator,mogthesprog/jwtauthenticator,,https://github.com/mogthesprog/jwtauthenticator,Apache-2.0,2017-06-21 20:09:58.000,2021-04-15 07:40:37.000000,2019-02-13 10:57:15,24.0,,38.0,6.0,14.0,9.0,8.0,47.0,,,,221.0,1.0,15.0,12.0,7.0,https://pypi.org/project/jupyterhub-jwtauthenticator,221.0,,,,3.0,,2018-01-25 07:43:22.000,3.0,,,,,,,,,,,,,,,,,,,,,
244,dummyauthenticator,A Dummy JupyterHub Authenticator to make testing easy.,https://github.com/jupyterhub/dummyauthenticator,,hub-auth,13,False,jupyterhub-dummyauthenticator,jupyterhub/dummyauthenticator,,https://github.com/jupyterhub/dummyauthenticator,BSD-3-Clause,2016-02-14 21:57:32.000,2021-02-12 08:19:02.000000,2021-02-12 08:19:00,7.0,,14.0,5.0,2.0,6.0,2.0,27.0,2017-04-29 22:45:46.000,0.3.1,,4417.0,4.0,131.0,113.0,1.0,https://pypi.org/project/jupyterhub-dummyauthenticator,4417.0,,,,3.0,,2017-04-29 22:45:46.000,18.0,,,,,,,,,,,,,,,,,,,,,
245,Null Authenticator,Null Authenticator for JupyterHub instances that should have no login mechanism.,https://github.com/jupyterhub/nullauthenticator,,hub-auth,13,False,nullauthenticator,jupyterhub/nullauthenticator,,https://github.com/jupyterhub/nullauthenticator,BSD-3-Clause,2017-08-30 09:12:22.000,2022-12-07 12:48:52.000000,2022-05-17 12:31:29,20.0,,9.0,6.0,5.0,1.0,,8.0,2017-08-30 13:12:25.000,1.0.0,,1344.0,1.0,102.0,93.0,7.0,https://pypi.org/project/nullauthenticator,1344.0,,,,3.0,,2017-08-30 13:12:25.000,9.0,,,,,,,,,,,,,,,,,,,,,
246,nbgather,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,12,True,,microsoft/gather,,https://github.com/microsoft/gather,MIT,2018-10-08 23:32:10.000,2023-02-28 12:13:09.000000,2022-11-28 19:10:54,345.0,,30.0,13.0,46.0,9.0,18.0,473.0,,,,79.0,,2.0,2.0,13.0,,,,,,3.0,nbgather,,,https://www.npmjs.com/package/nbgather,,,79.0,,,,,,,,,,,,,,,,,
247,Jupyter DataTables,Jupyter Notebook extension leveraging pandas DataFrames by integrating DataTables and ChartJS.,https://github.com/CermakM/jupyter-datatables,,widgets,12,False,jupyter-datatables,CermakM/jupyter-datatables,,https://github.com/CermakM/jupyter-datatables,MIT,2019-03-28 20:55:12.000,2019-12-11 12:10:31.000000,2019-12-11 12:10:07,147.0,,23.0,10.0,4.0,13.0,15.0,199.0,,,,668.0,,,,4.0,https://pypi.org/project/jupyter-datatables,668.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
248,jupyter-manim,manim cell magic for IPython/Jupyter to show the output video.,https://github.com/krassowski/jupyter-manim,,magic,12,False,jupyter-manim,krassowski/jupyter-manim,,https://github.com/krassowski/jupyter-manim,MIT,2019-05-22 14:18:39.000,2022-01-02 21:32:22.000000,2022-01-02 21:32:22,42.0,,11.0,13.0,9.0,6.0,19.0,187.0,2020-04-12 11:15:09.000,1.3,,196.0,6.0,,,5.0,https://pypi.org/project/jupyter-manim,196.0,,,,3.0,,2020-04-12 11:15:32.000,,,,,,,,,,,,,,,,,,,,,,
249,nbmake-action,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,12,False,,treebeardtech/nbmake-action,,https://github.com/treebeardtech/nbmake-action,Apache-2.0,2020-02-06 15:49:32.000,2021-09-21 08:52:43.000000,2021-09-21 08:52:40,9.0,,6.0,7.0,41.0,,24.0,153.0,2020-12-11 15:26:11.000,0.2.1,,,5.0,30.0,30.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
250,Neon Theme,"A flat, 80s neon inspired theme for JupyterLab.",https://github.com/yeebc/jupyterlab-neon-theme,,lab-themes,12,True,,yeebc/jupyterlab-neon-theme,,https://github.com/yeebc/jupyterlab-neon-theme,BSD-3-Clause,2019-09-27 14:29:10.000,2023-03-14 15:24:31.000000,2022-08-28 15:36:59,45.0,,7.0,5.0,22.0,2.0,11.0,138.0,,,,657.0,,3.0,3.0,4.0,,,,,,2.0,@yeebc/jupyterlab_neon_theme,,,https://www.npmjs.com/package/@yeebc/jupyterlab_neon_theme,,,657.0,,,,,,,,,,,,,,,,,
251,JupyterLab Commenting,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,12,False,jupyterlab-commenting-service,jupyterlab/jupyterlab-commenting,,https://github.com/jupyterlab/jupyterlab-commenting,BSD-3-Clause,2019-01-03 21:55:33.000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37,332.0,,23.0,27.0,32.0,24.0,10.0,95.0,,,,140.0,,2.0,2.0,10.0,https://pypi.org/project/jupyterlab-commenting-service,21.0,,,,3.0,@jupyterlab/commenting-extension,,,https://www.npmjs.com/package/@jupyterlab/commenting-extension,,,119.0,,,,,,,,,,,,,,,,,
252,jupyterlab-theme-solarized-dark,JupyterLab 2/3 Solarized Dark extension.,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,,lab-themes,12,True,jupyterlab_theme_solarized_dark,AllanChain/jupyterlab-theme-solarized-dark,,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,BSD-3-Clause,2020-04-05 12:18:48.000,2023-04-26 15:06:55.000000,2023-04-26 14:58:34,93.0,4.0,9.0,2.0,29.0,2.0,2.0,79.0,2021-09-26 00:52:38.000,2.0.1,,13565.0,9.0,2.0,2.0,2.0,https://pypi.org/project/jupyterlab_theme_solarized_dark,11106.0,,,,2.0,jupyterlab-theme-solarized-dark,,,https://www.npmjs.com/package/jupyterlab-theme-solarized-dark,,,2459.0,,,,,,,,,,,,,,,,,
253,JupyterLab Quickopen,Quickly open a file in JupyterLab by typing part of its name.,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,12,False,jupyterlab-quickopen,parente/jupyterlab-quickopen,,https://github.com/parente/jupyterlab-quickopen,BSD-3-Clause,2018-12-04 01:00:58.000,2023-03-06 08:21:01.000000,2021-12-12 18:25:55,56.0,,9.0,1.0,38.0,,,76.0,2021-12-12 18:28:02.000,1.2.0,,383.0,3.0,2.0,2.0,5.0,https://pypi.org/project/jupyterlab-quickopen,369.0,,,,3.0,@parente/jupyterlab-quickopen,,,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,,,14.0,,,,,,,,,,,,,,,,,
254,allthekernels,A multiplexer kernel for Jupyter.,https://github.com/minrk/allthekernels,,kernels,12,True,allthekernels,minrk/allthekernels,conda-forge/allthekernels,https://github.com/minrk/allthekernels,MIT,2016-03-15 15:30:49.000,2022-08-22 15:18:36.200000,2022-08-22 11:55:16,54.0,,14.0,10.0,12.0,3.0,8.0,73.0,,,,196.0,3.0,5.0,5.0,9.0,https://pypi.org/project/allthekernels,73.0,https://anaconda.org/conda-forge/allthekernels,2022-08-22 15:18:36.200,5555.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
255,WrapSpawner,Mechanism for runtime configuration of spawners for JupyterHub.,https://github.com/jupyterhub/wrapspawner,,hub-spawners,12,True,,jupyterhub/wrapspawner,,https://github.com/jupyterhub/wrapspawner,BSD-3-Clause,2016-09-21 21:48:31.000,2023-04-05 16:09:42.000000,2023-04-05 16:09:42,36.0,1.0,51.0,11.0,25.0,18.0,14.0,56.0,2022-03-02 16:00:43.000,1.0.1,,,2.0,9.0,9.0,17.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
256,JupyterLab Python Files,JupyterLab extension to create Python files.,https://github.com/jtpio/jupyterlab-python-file,,lab-extensions,12,False,jupyterlab-python-file,jtpio/jupyterlab-python-file,conda-forge/jupyterlab-python-file,https://github.com/jtpio/jupyterlab-python-file,BSD-3-Clause,2018-10-17 22:21:21.000,2021-08-27 11:18:53.000000,2021-08-27 11:18:51,92.0,,11.0,2.0,41.0,1.0,8.0,53.0,2021-06-23 21:13:28.000,0.5.5,87.0,1282.0,6.0,2.0,2.0,4.0,https://pypi.org/project/jupyterlab-python-file,677.0,https://anaconda.org/conda-forge/jupyterlab-python-file,2021-06-24 12:22:40.193,9216.0,3.0,jupyterlab-python-file,,,https://www.npmjs.com/package/jupyterlab-python-file,,,305.0,,,,,,,,,,,,,,,,,
257,KnowledgeLab,KnowledgeRepo + JupyterLab.,https://github.com/timkpaine/knowledgelab,,lab-extensions,12,True,knowledgelab,timkpaine/knowledgelab,,https://github.com/timkpaine/knowledgelab,Apache-2.0,2017-10-18 01:10:58.000,2023-03-04 15:38:41.000000,2023-03-04 15:38:40,165.0,2.0,6.0,8.0,42.0,3.0,24.0,47.0,,,,23.0,1.0,5.0,5.0,3.0,https://pypi.org/project/knowledgelab,8.0,,,,3.0,knowledgelab,,,https://www.npmjs.com/package/knowledgelab,,,15.0,,,,,,,,,,,,,,,,,
258,Remote User Auth,REMOTE_USER authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_remote_user_authenticator,,hub-auth,12,False,jhub_remote_user_authenticator,cwaldbieser/jhub_remote_user_authenticator,,https://github.com/cwaldbieser/jhub_remote_user_authenticator,GPL-3.0,2015-11-04 03:17:18.000,2022-03-31 20:04:45.000000,2019-04-16 20:10:44,27.0,,26.0,3.0,7.0,8.0,11.0,37.0,2018-09-27 22:26:32.000,0.1.0,,270.0,3.0,2.0,,5.0,https://pypi.org/project/jhub_remote_user_authenticator,270.0,,,,3.0,,2018-09-27 22:26:32.000,2.0,,,,,,,,,,,,,,,,,,,,,
259,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,12,False,pick,nteract/pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2021-07-23 05:39:29.000000,2020-11-04 01:10:24,87.0,,7.0,5.0,26.0,4.0,5.0,32.0,,,,56835.0,,,,5.0,https://pypi.org/project/pick,56835.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
260,pigeon,Quickly annotate data from the comfort of your Jupyter notebook.,https://github.com/agermanidis/pigeon,,widgets,11,False,pigeon-jupyter,agermanidis/pigeon,,https://github.com/agermanidis/pigeon,Apache-2.0,2017-09-05 00:04:14.000,2023-02-02 16:47:59.000000,2017-09-05 17:22:02,2.0,,121.0,11.0,6.0,14.0,,696.0,2017-09-05 01:20:43.000,0.1.0,,144.0,1.0,27.0,27.0,1.0,https://pypi.org/project/pigeon-jupyter,144.0,,,,3.0,,2017-09-05 01:20:43.000,,,,,,,,,,,,,,,,,,,,,,
261,Material Darker Theme,The Material Darker theme for JupyterLab.,https://github.com/oriolmirosa/jupyterlab_materialdarker,,lab-themes,11,True,jupyterlab-materialdarker,oriolmirosa/jupyterlab_materialdarker,,https://github.com/oriolmirosa/jupyterlab_materialdarker,BSD-3-Clause,2018-03-07 23:24:13.000,2023-02-03 23:15:09.000000,2022-12-16 18:48:15,52.0,,16.0,8.0,14.0,2.0,15.0,144.0,,,,1237.0,,7.0,7.0,2.0,https://pypi.org/project/jupyterlab-materialdarker,799.0,,,,2.0,@oriolmirosa/jupyterlab_materialdarker,,,https://www.npmjs.com/package/@oriolmirosa/jupyterlab_materialdarker,,,438.0,,,,,,,,,,,,,,,,,
262,ipymaterialui,Jupyter Widgets based on React Material UI components.,https://github.com/maartenbreddels/ipymaterialui,,widgets,11,False,ipymaterialui,maartenbreddels/ipymaterialui,,https://github.com/maartenbreddels/ipymaterialui,MIT,2018-11-23 18:33:20.000,2022-12-30 02:57:55.000000,2019-10-29 13:53:37,74.0,,14.0,9.0,32.0,7.0,3.0,84.0,2019-08-09 15:57:25.000,0.1.1,,35.0,1.0,7.0,7.0,3.0,https://pypi.org/project/ipymaterialui,18.0,,,,3.0,jupyter-materialui,,,https://www.npmjs.com/package/jupyter-materialui,,,17.0,,,,,,,,,,,,,,,,,
263,JupyterLab Kernelspy,A Jupyter Lab extension for inspecting messages to/from a kernel.,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,11,False,jupyterlab-kernelspy,jupyterlab-contrib/jupyterlab-kernelspy,conda-forge/jupyterlab-kernelspy,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,2018-04-20 16:11:58.000,2023-03-15 08:45:25.000000,2023-03-15 08:45:23,142.0,1.0,9.0,7.0,74.0,2.0,11.0,69.0,2022-04-19 08:14:02.000,3.1.0,,778.0,5.0,6.0,6.0,4.0,https://pypi.org/project/jupyterlab-kernelspy,148.0,https://anaconda.org/conda-forge/jupyterlab-kernelspy,2022-04-19 12:19:19.604,8786.0,3.0,jupyterlab-kernelspy,,,https://www.npmjs.com/package/jupyterlab-kernelspy,,,231.0,,,,,,,,,,,,,,,,,
264,Horizon Theme,VSCode Horizon Theme port for JupyterLab.,https://github.com/mohirio/jupyterlab-horizon-theme,,lab-themes,11,True,jupyterlab-horizon-theme,mohirio/jupyterlab-horizon-theme,,https://github.com/mohirio/jupyterlab-horizon-theme,BSD-3-Clause,2019-06-07 08:46:59.000,2023-03-15 07:22:49.000000,2022-12-05 12:53:32,49.0,,3.0,1.0,10.0,,6.0,66.0,,,,1597.0,,2.0,2.0,3.0,https://pypi.org/project/jupyterlab-horizon-theme,395.0,,,,2.0,@mohirio/jupyterlab-horizon-theme,,,https://www.npmjs.com/package/@mohirio/jupyterlab-horizon-theme,,,1202.0,,,,,,,,,,,,,,,,,
265,CAS Authenticator,CAS authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_cas_authenticator,,hub-auth,11,False,jhub_cas_authenticator,cwaldbieser/jhub_cas_authenticator,,https://github.com/cwaldbieser/jhub_cas_authenticator,GPL-3.0,2017-09-17 19:17:08.000,2023-03-17 18:54:21.000000,2023-03-17 18:52:39,43.0,2.0,11.0,4.0,8.0,3.0,12.0,21.0,2020-03-27 22:25:50.000,1.0.2,,185.0,7.0,1.0,,4.0,https://pypi.org/project/jhub_cas_authenticator,185.0,,,,3.0,,2020-03-27 22:25:50.000,1.0,,,,,,,,,,,,,,,,,,,,,
266,Kernel Management,Experimental new kernel management framework for Jupyter.,https://github.com/takluyver/jupyter_kernel_mgmt,,notebook-tools,11,False,jupyter-kernel-mgmt,takluyver/jupyter_kernel_mgmt,,https://github.com/takluyver/jupyter_kernel_mgmt,,2018-04-01 20:06:08.000,2020-08-27 01:11:14.000000,2020-01-29 22:31:34,1783.0,,8.0,8.0,23.0,11.0,14.0,15.0,2020-01-15 19:12:57.000,0.5.1,17.0,49.0,3.0,,,74.0,https://pypi.org/project/jupyter-kernel-mgmt,49.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
267,JupyterLab Top Bar,JupyterLab Top Bar extension.,https://github.com/jtpio/jupyterlab-topbar,,lab-extensions,11,False,,jtpio/jupyterlab-topbar,,https://github.com/jtpio/jupyterlab-topbar,BSD-3-Clause,2021-05-31 16:53:55.000,2023-03-18 12:46:33.000000,2021-12-07 08:56:36,217.0,,2.0,,,,,5.0,,,,3527.0,,,,4.0,,,,,,3.0,jupyterlab-topbar-extension,,,https://www.npmjs.com/package/jupyterlab-topbar-extension,,,3527.0,,,,,,,,,,,,,,,,,
268,Hash Authenticator,Authenticate users with passwords generated from their username.,https://github.com/thedataincubator/jupyterhub-hashauthenticator,,hub-auth,11,False,jupyterhub-hashauthenticator,thedataincubator/jupyterhub-hashauthenticator,,https://github.com/thedataincubator/jupyterhub-hashauthenticator,BSD-3-Clause,2017-08-18 19:18:33.000,2023-01-06 07:40:00.935000,2023-01-06 07:29:25,42.0,,3.0,9.0,6.0,,,4.0,2023-01-06 07:40:00.935,0.4.2,,36.0,7.0,,,3.0,https://pypi.org/project/jupyterhub-hashauthenticator,36.0,,,,3.0,,2023-01-06 07:40:00.935,,,,,,,,,,,,,,,,,,,,,,
269,jupyter2slides,Cloud Native Presentation Slides with Jupyter Notebook + Reveal.js.,https://github.com/datitran/jupyter2slides,,notebook-tools,10,False,,datitran/jupyter2slides,,https://github.com/datitran/jupyter2slides,MIT,2016-07-26 12:38:17.000,2019-09-03 14:54:44.000000,2018-12-28 18:34:22,11.0,,168.0,52.0,1.0,11.0,4.0,782.0,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
270,ICSharp,C# kernel for Jupyter.,https://github.com/zabirauf/icsharp,,kernels,10,False,,zabirauf/icsharp,,https://github.com/zabirauf/icsharp,Apache-2.0,2014-09-22 07:57:50.000,2022-06-22 17:44:39.000000,2018-09-23 04:19:45,45.0,,59.0,20.0,19.0,33.0,13.0,272.0,,,,,,,,10.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
271,SQLCell,"SQLCell is a magic function for the Jupyter Notebook that executes raw, parallel, parameterized SQL queries with the..",https://github.com/tmthyjames/SQLCell,,magic,10,False,sqlcell,tmthyjames/SQLCell,,https://github.com/tmthyjames/SQLCell,MIT,2016-08-15 01:54:46.000,2022-08-23 17:53:50.000000,2020-10-06 02:14:24,310.0,,10.0,10.0,51.0,60.0,24.0,148.0,,,,16.0,,1.0,1.0,14.0,https://pypi.org/project/sqlcell,16.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
272,jupyterlab_darkside_ui,Darkside ui and syntax theme for jupyterlab.,https://github.com/dunovank/jupyterlab_darkside_ui,,lab-themes,10,True,jupyterlab_darkside_ui,dunovank/jupyterlab_darkside_ui,,https://github.com/dunovank/jupyterlab_darkside_ui,BSD-3-Clause,2021-04-22 15:57:16.000,2022-10-04 16:35:31.000000,2022-10-04 16:35:31,29.0,,7.0,4.0,4.0,1.0,4.0,105.0,,,,303.0,,,,5.0,https://pypi.org/project/jupyterlab_darkside_ui,303.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
273,PPExtensions,Set of iPython and Jupyter extensions to improve user experience.,https://github.com/paypal/PPExtensions,,jupyter-extensions,10,False,ppextensions,paypal/PPExtensions,,https://github.com/paypal/PPExtensions,,2018-08-17 20:07:23.000,2019-11-22 13:46:43.000000,2018-12-07 00:05:33,32.0,,27.0,22.0,30.0,16.0,22.0,48.0,,,,25.0,,1.0,1.0,9.0,https://pypi.org/project/ppextensions,25.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
274,YarnSpawner,Spawn JupyterHub single user notebook servers in Hadoop/YARN containers.,https://github.com/jupyterhub/yarnspawner,,hub-spawners,10,False,jupyterhub-yarnspawner,jupyterhub/yarnspawner,conda-forge/jupyterhub-yarnspawner,https://github.com/jupyterhub/yarnspawner,BSD-3-Clause,2018-12-18 19:31:03.000,2022-12-27 15:33:13.000000,2019-07-16 16:58:16,37.0,,15.0,7.0,13.0,6.0,4.0,19.0,2019-07-01 16:01:55.000,0.4.0,,696.0,4.0,,,2.0,https://pypi.org/project/jupyterhub-yarnspawner,49.0,https://anaconda.org/conda-forge/jupyterhub-yarnspawner,2021-11-17 00:47:27.479,33694.0,3.0,,2019-07-01 16:01:55.000,,,,,,,,,,,,,,,,,,,,,,
275,remote_ikernel,"All your Jupyter kernels, on all your machines, in one place.",https://github.com/tdaff/remote_ikernel,,kernels,10,False,remote_ikernel,tdaff/remote_ikernel,,https://github.com/tdaff/remote_ikernel,BSD-2-Clause,2017-07-11 14:29:42.000,2020-11-08 22:41:49.000000,2020-11-08 22:02:16,78.0,,11.0,2.0,4.0,10.0,18.0,13.0,2021-12-15 16:24:07.577,0.2.5,,133.0,19.0,4.0,,7.0,https://pypi.org/project/remote_ikernel,133.0,,,,3.0,,2017-08-10 16:57:34.000,4.0,,,,,,,,,,,,,,,,,,,,,tdaff/remote_ikernel
276,jnotebook-reader,"An awesome viewer to browse and render Jupyter Notebooks from local, Amazon S3, Google Cloud Storage or MinIO.",https://github.com/line/jnotebook_reader,,notebook-sharing,9,False,,line/jnotebook_reader,,https://github.com/line/jnotebook_reader,Apache-2.0,2020-10-30 02:50:59.000,2022-12-06 05:30:25.000000,2022-12-06 05:30:25,15.0,,16.0,14.0,14.0,1.0,4.0,101.0,2021-02-10 02:34:21.000,1.0.2,,,3.0,,,7.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
277,Jupyter Helpers,A collection of helpers for Jupyter/IPython.,https://github.com/krassowski/jupyter-helpers,,notebook-tools,9,False,jupyter_helpers,krassowski/jupyter-helpers,,https://github.com/krassowski/jupyter-helpers,MIT,2019-03-17 22:11:35.000,2021-07-31 11:45:58.000000,2021-07-31 11:45:57,27.0,,3.0,3.0,1.0,3.0,2.0,45.0,2021-02-10 16:36:22.000,0.2.3-2,,134.0,5.0,,,2.0,https://pypi.org/project/jupyter_helpers,134.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
278,ipyp5,p5.js Jupyter Widget.,https://github.com/jtpio/ipyp5,,widgets,9,False,ipyp5,jtpio/ipyp5,,https://github.com/jtpio/ipyp5,BSD-3-Clause,2018-03-06 17:50:12.000,2023-01-04 06:51:10.000000,2020-10-16 21:38:41,60.0,,5.0,4.0,21.0,5.0,,33.0,2019-07-06 21:45:12.000,0.1.1,,11.0,2.0,1.0,1.0,2.0,https://pypi.org/project/ipyp5,11.0,,,,3.0,,2019-07-06 21:45:12.000,,,,,,,,,,,,,,,,,,,,,,
279,perfume,Interactive performance benchmarking in Jupyter.,https://github.com/leifwalsh/perfume,,widgets,9,False,perfume-bench,leifwalsh/perfume,,https://github.com/leifwalsh/perfume,,2017-07-10 14:34:03.000,2023-05-01 17:44:07.000000,2020-10-31 19:46:42,196.0,,4.0,2.0,276.0,2.0,4.0,33.0,2018-05-20 05:09:14.000,0.1.6,,35.0,1.0,,,3.0,https://pypi.org/project/perfume-bench,35.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
280,JupyterLab Spark,Spark Application UI extension for JupyterLab.,https://github.com/manuzhang/jupyterlab_spark,,lab-extensions,9,False,,manuzhang/jupyterlab_spark,,https://github.com/manuzhang/jupyterlab_spark,Apache-2.0,2019-04-20 06:31:59.000,2021-09-05 13:13:14.000000,2021-09-05 13:10:26,21.0,,2.0,4.0,11.0,2.0,3.0,9.0,2021-09-05 07:10:44.275,0.4.0,,59.0,4.0,4.0,2.0,2.0,,,,,,3.0,jupyterlab_spark,,,https://www.npmjs.com/package/jupyterlab_spark,2021-09-05 07:10:44.275,2.0,59.0,,,,,,,,,,,,,,,,,
281,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,9,False,tributary,timkpaine/tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,Apache-2.0,2020-06-18 03:08:16.885,2023-01-16 20:32:58.000000,2022-11-22 03:34:19,664.0,,,1.0,,,,7.0,,,,927.0,7.0,,,7.0,https://pypi.org/project/tributary,106.0,https://anaconda.org/conda-forge/tributary,2022-05-17 02:09:09.609,28768.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
282,Jupyter Black,Black formatter for Jupyter Notebook.,https://github.com/drillan/jupyter-black,,jupyter-extensions,8,True,,drillan/jupyter-black,,https://github.com/drillan/jupyter-black,BSD-3-Clause,2018-08-10 05:21:02.000,2020-02-01 03:27:05.000000,2020-02-01 03:27:04,10.0,,23.0,4.0,3.0,9.0,13.0,423.0,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
283,ipyannotate,Jupyter Widget for data annotation.,https://github.com/ipyannotate/ipyannotate,,widgets,8,False,ipyannotate,ipyannotate/ipyannotate,,https://github.com/ipyannotate/ipyannotate,,2018-07-23 19:23:28.000,2023-01-06 01:35:32.000000,2020-09-20 09:38:39,27.0,,13.0,5.0,27.0,4.0,,137.0,,,,311.0,,,,3.0,https://pypi.org/project/ipyannotate,296.0,,,,3.0,ipyannotate,,,https://www.npmjs.com/package/ipyannotate,,,15.0,,,,,,,,,,,,,,,,,
284,Theme Toggle,JupyterLab extension to toggle the theme in the Top Bar area.,https://github.com/jtpio/jupyterlab-theme-toggle,,lab-themes,8,False,,jtpio/jupyterlab-theme-toggle,,https://github.com/jtpio/jupyterlab-theme-toggle,BSD-3-Clause,2019-07-27 08:45:07.000,2023-03-04 04:24:29.000000,2021-06-16 11:42:31,48.0,,3.0,1.0,18.0,2.0,1.0,11.0,,,,841.0,,4.0,4.0,2.0,,,,,,3.0,jupyterlab-theme-toggle,,,https://www.npmjs.com/package/jupyterlab-theme-toggle,,,841.0,,,,,,,,,,,,,,,,,
285,Keberos Authenticator,A JupyterHub authenticator using Kerberos.,https://github.com/jupyterhub/kerberosauthenticator,,hub-auth,8,False,jupyterhub-kerberosauthenticator,jupyterhub/kerberosauthenticator,,https://github.com/jupyterhub/kerberosauthenticator,BSD-3-Clause,2019-04-17 18:01:36.000,2019-07-16 16:57:42.000000,2019-07-16 16:57:24,21.0,,5.0,3.0,7.0,3.0,2.0,10.0,2019-07-01 16:04:40.000,0.2.0,,135.0,2.0,,,2.0,https://pypi.org/project/jupyterhub-kerberosauthenticator,135.0,,,,3.0,,2019-07-01 16:04:40.000,,,,,,,,,,,,,,,,,,,,,,
286,easyexplore,Toolbox for easy and effective data exploration in Python.,https://github.com/GianniBalistreri/easyexplore,,widgets,8,False,easyexplore,GianniBalistreri/easyexplore,,https://github.com/GianniBalistreri/easyexplore,GPL-3.0,2020-05-04 17:26:04.000,2023-04-16 18:36:15.000000,2023-04-01 21:00:35,335.0,3.0,2.0,1.0,82.0,8.0,16.0,4.0,,,,186.0,,1.0,1.0,4.0,https://pypi.org/project/easyexplore,186.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
