,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,conda_dependent_project_count,npm_latest_release_published_at,npm_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,docs_url,bitbucket_id
234,jupyterlab-interactive-dashboard-editor,A drag-and-drop dashboard editor for JupyterLab.,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,,lab-extensions,14,False,jupyterlab-interactive-dashboard-editor,jupytercalpoly/jupyterlab-interactive-dashboard-editor,conda-forge/jupyterlab-interactive-dashboard-editor,https://github.com/jupytercalpoly/jupyterlab-interactive-dashboard-editor,BSD-3-Clause,2020-06-17 20:39:00.000,2023-06-16 19:25:52.504000,2022-04-13 05:12:13,318.0,,26.0,9.0,113.0,27.0,12.0,212.0,,,,263.0,1.0,3.0,3.0,11.0,https://pypi.org/project/jupyterlab-interactive-dashboard-editor,,,192.0,https://anaconda.org/conda-forge/jupyterlab-interactive-dashboard-editor,2023-06-16 19:25:52.504,1820.0,3.0,,,,,,jupyterlab-interactive-dashboard-editor,https://www.npmjs.com/package/jupyterlab-interactive-dashboard-editor,18.0,,,,,,,,,,,,,,,
235,JupyterLab Spreadsheet,"JupyterLab plugin for viewing spreadsheets, such as Excel .xls/.xlsx workbooks and OpenOffice .ods files.",https://github.com/quigleyj97/jupyterlab-spreadsheet,,lab-renderer,14,False,,quigleyj97/jupyterlab-spreadsheet,,https://github.com/quigleyj97/jupyterlab-spreadsheet,BSD-3-Clause,2018-10-13 22:51:03.000,2023-05-06 22:45:04.000000,2022-07-18 18:08:51,129.0,,15.0,8.0,37.0,9.0,18.0,188.0,2021-07-17 23:46:41.952,0.4.1,,803.0,12.0,9.0,6.0,4.0,,,,,,,,3.0,,,,,,jupyterlab-spreadsheet,https://www.npmjs.com/package/jupyterlab-spreadsheet,803.0,,2021-07-17 23:46:41.952,3.0,,,,,,,,,,,,
236,Material Darker Theme,The Material Darker theme for JupyterLab.,https://github.com/oriolmirosa/jupyterlab_materialdarker,,lab-themes,14,False,jupyterlab-materialdarker,oriolmirosa/jupyterlab_materialdarker,,https://github.com/oriolmirosa/jupyterlab_materialdarker,BSD-3-Clause,2018-03-07 23:24:13.000,2023-02-03 23:15:09.000000,2022-12-16 18:48:15,52.0,,18.0,8.0,14.0,5.0,15.0,154.0,2022-12-16 18:37:02.020,0.6.1,,504.0,21.0,11.0,8.0,2.0,https://pypi.org/project/jupyterlab-materialdarker,2022-12-16 18:37:02.020,,428.0,,,,2.0,,,,,,@oriolmirosa/jupyterlab_materialdarker,https://www.npmjs.com/package/@oriolmirosa/jupyterlab_materialdarker,76.0,,2022-12-16 18:26:12.391,3.0,,,,,,,,,,,,
237,Neon Theme,"A flat, 80s neon inspired theme for JupyterLab.",https://github.com/yeebc/jupyterlab-neon-theme,,lab-themes,14,False,,yeebc/jupyterlab-neon-theme,,https://github.com/yeebc/jupyterlab-neon-theme,BSD-3-Clause,2019-09-27 14:29:10.000,2023-03-14 15:24:31.000000,2022-08-28 15:36:59,45.0,,8.0,5.0,22.0,2.0,11.0,150.0,2021-03-07 04:41:55.473,3.1.0,,998.0,20.0,6.0,4.0,4.0,,,,,,,,2.0,,,,,,@yeebc/jupyterlab_neon_theme,https://www.npmjs.com/package/@yeebc/jupyterlab_neon_theme,998.0,,2021-03-07 04:41:55.473,2.0,,,,,,,,,,,,
238,SQLCell,"SQLCell is a magic function for the Jupyter Notebook that executes raw, parallel, parameterized SQL queries with the..",https://github.com/tmthyjames/SQLCell,,magic,14,False,sqlcell,tmthyjames/SQLCell,,https://github.com/tmthyjames/SQLCell,MIT,2016-08-15 01:54:46.000,2022-08-23 17:53:50.000000,2020-10-06 02:14:24,310.0,,10.0,10.0,51.0,65.0,24.0,149.0,2019-05-19 02:21:20.000,0.2.0,,48.0,15.0,2.0,1.0,14.0,https://pypi.org/project/sqlcell,2019-05-20 11:16:28.000,1.0,48.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
239,jupyterlab-flake8,Jupyterlab python linter for notebooks and text files using flake8.,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,14,False,jupyterlab-flake8,mlshapiro/jupyterlab-flake8,,https://github.com/mlshapiro/jupyterlab-flake8,BSD-3-Clause,2018-04-11 16:16:59.000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07,108.0,,10.0,9.0,13.0,8.0,33.0,111.0,,,,24712.0,,3.0,3.0,5.0,https://pypi.org/project/jupyterlab-flake8,,,24659.0,,,,3.0,,,,,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,53.0,,,,,,,,,,,,,,,
240,jupyterlab-theme-solarized-dark,JupyterLab Theme Solarized Dark.,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,,lab-themes,14,True,jupyterlab_theme_solarized_dark,AllanChain/jupyterlab-theme-solarized-dark,,https://github.com/AllanChain/jupyterlab-theme-solarized-dark,BSD-3-Clause,2020-04-05 12:18:48.000,2024-02-21 00:56:20.000000,2024-02-21 00:56:19,124.0,3.0,10.0,2.0,34.0,2.0,2.0,89.0,2024-01-18 12:03:37.000,3.0.1,31.0,11399.0,21.0,6.0,3.0,2.0,https://pypi.org/project/jupyterlab_theme_solarized_dark,2024-01-18 12:03:30.000,,9074.0,,,,2.0,,,,,,jupyterlab-theme-solarized-dark,https://www.npmjs.com/package/jupyterlab-theme-solarized-dark,2325.0,,2024-01-18 12:03:28.487,3.0,,,,,,,,,,,,
241,WrapSpawner,Mechanism for runtime configuration of spawners for JupyterHub.,https://github.com/jupyterhub/wrapspawner,,hub-spawners,14,True,,jupyterhub/wrapspawner,,https://github.com/jupyterhub/wrapspawner,BSD-3-Clause,2016-09-21 21:48:31.000,2024-02-28 09:54:50.000000,2023-04-05 16:09:42,36.0,,56.0,10.0,29.0,19.0,14.0,60.0,2022-03-02 16:00:43.000,1.0.1,,,2.0,11.0,11.0,17.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
242,JupyterLab Shortcutui,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,14,True,,jupyterlab/jupyterlab-shortcutui,,https://github.com/jupyterlab/jupyterlab-shortcutui,BSD-3-Clause,2018-06-18 22:07:19.000,2023-08-08 06:52:04.000000,2023-08-08 06:52:04,192.0,,15.0,5.0,50.0,8.0,14.0,54.0,2019-09-05 11:54:07.000,0.4.0,,192.0,11.0,5.0,3.0,9.0,,,,,,,,3.0,,,,,,@jupyterlab/shortcutui,https://www.npmjs.com/package/@jupyterlab/shortcutui,192.0,,2020-01-17 14:43:21.930,2.0,,,,,,,,,,,,
243,JupyterLab Python Files,JupyterLab extension to create Python files.,https://github.com/jtpio/jupyterlab-python-file,,lab-extensions,14,False,jupyterlab-python-file,jtpio/jupyterlab-python-file,conda-forge/jupyterlab-python-file,https://github.com/jtpio/jupyterlab-python-file,BSD-3-Clause,2018-10-17 22:21:21.000,2023-06-16 19:22:55.197000,2021-08-27 11:18:51,92.0,,11.0,3.0,41.0,3.0,8.0,52.0,2021-06-23 21:13:28.000,0.5.5,99.0,1391.0,10.0,6.0,3.0,4.0,https://pypi.org/project/jupyterlab-python-file,2021-06-23 21:13:27.000,,1010.0,https://anaconda.org/conda-forge/jupyterlab-python-file,2023-06-16 19:22:55.197,11791.0,3.0,,,,,,jupyterlab-python-file,https://www.npmjs.com/package/jupyterlab-python-file,92.0,,2021-06-23 21:13:24.676,3.0,,,,,,,,,,,,
244,jupyterlab_commands,Add arbitrary python commands to the jupyterlab command palette.,https://github.com/timkpaine/jupyterlab_commands,,lab-extensions,14,True,jupyterlab-commands,timkpaine/jupyterlab_commands,conda-forge/jupyterlab_commands,https://github.com/timkpaine/jupyterlab_commands,Apache-2.0,2018-08-01 15:55:08.000,2024-02-05 18:50:41.000000,2024-02-05 18:50:41,276.0,4.0,6.0,4.0,79.0,1.0,23.0,50.0,2023-07-12 22:35:00.619,0.4.0,,409.0,14.0,,,2.0,https://pypi.org/project/jupyterlab-commands,2023-07-12 22:35:00.619,,141.0,https://anaconda.org/conda-forge/jupyterlab_commands,2023-07-13 15:10:21.540,12093.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
245,KnowledgeLab,KnowledgeRepo + JupyterLab.,https://github.com/timkpaine/knowledgelab,,lab-extensions,14,True,knowledgelab,timkpaine/knowledgelab,,https://github.com/timkpaine/knowledgelab,Apache-2.0,2017-10-18 01:10:58.000,2024-03-01 19:29:36.000000,2024-03-01 19:29:35,183.0,6.0,6.0,9.0,51.0,5.0,24.0,47.0,2018-10-16 21:43:49.317,0.0.6,,12.0,5.0,8.0,6.0,3.0,https://pypi.org/project/knowledgelab,2017-10-19 21:16:50.000,,4.0,,,,3.0,,,,,,knowledgelab,https://www.npmjs.com/package/knowledgelab,8.0,,2018-10-16 21:43:49.317,2.0,,,,,,,,,,,,
246,FargateSpawner,Spawns JupyterHub single user servers in Docker containers running in AWS Fargate.,https://github.com/uktrade/fargatespawner,,hub-spawners,14,False,fargatespawner,uktrade/fargatespawner,,https://github.com/uktrade/fargatespawner,MIT,2018-09-12 14:06:22.000,2020-06-28 13:26:26.000000,2020-06-28 13:25:54,59.0,,21.0,15.0,12.0,6.0,5.0,44.0,2020-06-28 13:26:26.000,0.0.25,,296.0,25.0,4.0,4.0,3.0,https://pypi.org/project/fargatespawner,2020-06-28 13:26:26.000,,296.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
247,SAML Authenticator,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,14,False,jupyterhub-samlauthenticator,HewlettPackard/jupyterhub-samlauthenticator,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,MIT,2019-04-17 21:34:09.000,2023-06-07 07:00:30.000000,2022-03-21 15:14:31,113.0,,22.0,31.0,40.0,17.0,15.0,36.0,2020-07-13 15:59:02.000,0.0.9,13.0,811.0,8.0,,,7.0,https://pypi.org/project/jupyterhub-samlauthenticator,2020-07-13 15:59:02.000,,811.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
248,jupyter-nbrequirements,Dependency management and optimization in Jupyter Notebooks.,https://github.com/thoth-station/jupyter-nbrequirements,,jupyter-extensions,14,False,jupyter-nbrequirements,thoth-station/jupyter-nbrequirements,,https://github.com/thoth-station/jupyter-nbrequirements,MIT,2019-06-25 06:48:06.000,2023-05-29 09:18:17.000000,2023-05-29 09:18:17,354.0,,6.0,6.0,311.0,1.0,32.0,17.0,2019-12-09 18:41:20.000,0.5.0,,1294.0,3.0,,,13.0,https://pypi.org/project/jupyter-nbrequirements,,,1294.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
249,Kernel Management,Experimental new kernel management framework for Jupyter.,https://github.com/takluyver/jupyter_kernel_mgmt,,notebook-tools,14,False,jupyter-kernel-mgmt,takluyver/jupyter_kernel_mgmt,,https://github.com/takluyver/jupyter_kernel_mgmt,BSD-3-Clause,2018-04-01 20:06:08.000,2020-08-27 01:11:14.000000,2020-01-29 22:31:34,1783.0,,8.0,9.0,23.0,11.0,14.0,15.0,2020-01-15 19:12:57.000,0.5.1,17.0,49.0,7.0,4.0,,74.0,https://pypi.org/project/jupyter-kernel-mgmt,2019-12-07 18:06:15.000,4.0,49.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
250,ipyscales,A widget library for scales.,https://github.com/vidartf/ipyscales,,widgets,14,False,ipyscales,vidartf/ipyscales,conda-forge/ipyscales,https://github.com/vidartf/ipyscales,BSD-3-Clause,2017-08-24 20:16:19.000,2023-06-16 16:11:22.840000,2022-09-01 10:51:55,178.0,,4.0,3.0,23.0,2.0,4.0,13.0,,,,1009.0,8.0,58.0,58.0,4.0,https://pypi.org/project/ipyscales,,,84.0,https://anaconda.org/conda-forge/ipyscales,2023-06-16 16:11:22.840,62522.0,3.0,,,,,,jupyter-scales,https://www.npmjs.com/package/jupyter-scales,19.0,,,,,,,,,,,,,,,
251,JupyterLab SQL,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,13,False,jupyterlab_sql,pbugnion/jupyterlab-sql,,https://github.com/pbugnion/jupyterlab-sql,MIT,2019-02-01 09:37:05.000,2023-01-05 04:02:41.000000,2020-01-04 12:02:35,634.0,,48.0,13.0,92.0,38.0,37.0,406.0,,,,312.0,,,,2.0,https://pypi.org/project/jupyterlab_sql,,,312.0,,,,3.0,,,,,,jupyterlab-sql,https://www.npmjs.com/package/jupyterlab-sql,,,,,,,,,,,,,,,,
252,IElixir,Jupyters kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,13,True,,pprzetacznik/IElixir,,https://github.com/pprzetacznik/IElixir,Apache-2.0,2015-07-06 11:39:08.000,2024-03-03 21:59:20.000000,2024-03-03 19:51:24,283.0,1.0,41.0,13.0,33.0,11.0,20.0,354.0,2021-05-11 21:22:51.418,0.0.1,,7.0,8.0,2.0,,19.0,,,,,,,,3.0,pprzetacznik/ielixir,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,353.0,jupyterlab-ielixir,https://www.npmjs.com/package/jupyterlab-ielixir,4.0,,2021-05-11 21:22:51.418,2.0,,,,,,,,,,ielixir,,
253,pynb,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,13,False,pynb,elehcimd/pynb,,https://github.com/elehcimd/pynb,MIT,2017-11-14 11:13:22.000,2020-07-07 15:27:20.000000,2020-07-07 15:27:10,154.0,,6.0,18.0,6.0,,8.0,245.0,,,,63.0,,22.0,22.0,8.0,https://pypi.org/project/pynb,,,63.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
254,nbmake-action,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,13,False,,treebeardtech/nbmake-action,,https://github.com/treebeardtech/nbmake-action,Apache-2.0,2020-02-06 15:49:32.000,2021-09-21 08:52:43.000000,2021-09-21 08:52:40,9.0,,8.0,9.0,41.0,,24.0,153.0,2020-12-11 15:26:11.000,0.2.1,,,5.0,32.0,32.0,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
255,ipymaterialui,Jupyter Widgets based on React Material UI components.,https://github.com/maartenbreddels/ipymaterialui,,widgets,13,False,ipymaterialui,maartenbreddels/ipymaterialui,,https://github.com/maartenbreddels/ipymaterialui,MIT,2018-11-23 18:33:20.000,2022-12-30 02:57:55.000000,2019-10-29 13:53:37,74.0,,14.0,10.0,32.0,7.0,3.0,85.0,2019-10-29 13:57:12.560,0.1.4,,33.0,6.0,11.0,8.0,3.0,https://pypi.org/project/ipymaterialui,2019-10-29 13:56:17.000,1.0,21.0,,,,3.0,,,,,,jupyter-materialui,https://www.npmjs.com/package/jupyter-materialui,12.0,,2019-10-29 13:57:12.560,2.0,,,,,,,,,,,,
256,SSH Kernel,SSH Kernel for Jupyter.,https://github.com/NII-cloud-operation/sshkernel,,kernels,13,False,sshkernel,NII-cloud-operation/sshkernel,,https://github.com/NII-cloud-operation/sshkernel,BSD-3-Clause,2019-02-12 02:46:14.000,2021-11-04 09:42:14.000000,2021-11-04 09:33:21,398.0,,14.0,4.0,20.0,2.0,7.0,64.0,2021-11-04 09:42:14.000,0.11.1,,110.0,15.0,7.0,7.0,4.0,https://pypi.org/project/sshkernel,2021-11-04 09:42:14.000,,110.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
257,JWT Authenticator,A Token Authenticator for JupyterHub.,https://github.com/mogthesprog/jwtauthenticator,,hub-auth,13,False,jupyterhub-jwtauthenticator,mogthesprog/jwtauthenticator,,https://github.com/mogthesprog/jwtauthenticator,Apache-2.0,2017-06-21 20:09:58.000,2021-04-15 07:40:37.000000,2019-02-13 10:57:15,24.0,,41.0,7.0,14.0,9.0,8.0,53.0,,,,240.0,1.0,17.0,14.0,7.0,https://pypi.org/project/jupyterhub-jwtauthenticator,2018-01-25 07:43:22.000,3.0,240.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
258,JupyterLab Email,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,13,True,jupyterlab_email,timkpaine/jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2024-02-06 01:34:52.000000,2024-02-06 01:34:52,247.0,7.0,2.0,3.0,61.0,2.0,36.0,53.0,2023-08-17 16:44:39.000,0.3.1,,110.0,18.0,3.0,1.0,2.0,https://pypi.org/project/jupyterlab_email,2023-08-17 14:42:10.000,,82.0,,,,3.0,,,,,,jupyterlab_email,https://www.npmjs.com/package/jupyterlab_email,28.0,,2023-08-17 14:43:10.426,2.0,,,,,,,,,,,,
259,PPExtensions,Set of iPython and Jupyter extensions to improve user experience.,https://github.com/paypal/PPExtensions,,jupyter-extensions,13,False,ppextensions,paypal/PPExtensions,,https://github.com/paypal/PPExtensions,BSD-3-Clause,2018-08-17 20:07:23.000,2019-11-22 13:46:43.000000,2018-12-07 00:05:33,32.0,,31.0,20.0,30.0,20.0,22.0,50.0,2019-08-02 20:26:21.257,0.0.6,,43.0,6.0,1.0,1.0,9.0,https://pypi.org/project/ppextensions,2018-08-23 23:53:16.000,,43.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
260,pidgy,Interactive computing in Markdown.,https://github.com/deathbeds/pidgy,,kernels,13,False,pidgy,deathbeds/pidgy,,https://github.com/deathbeds/pidgy,BSD-3-Clause,2018-02-26 20:44:05.000,2023-03-03 03:07:52.000000,2023-02-23 20:39:47,359.0,,7.0,5.0,55.0,9.0,12.0,42.0,2023-04-20 18:39:03.604,2023.4.20,1.0,247.0,14.0,1.0,1.0,3.0,https://pypi.org/project/pidgy,2021-11-27 00:19:00.000,,247.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
261,perfume,Interactive performance benchmarking in Jupyter.,https://github.com/leifwalsh/perfume,,widgets,13,False,perfume-bench,leifwalsh/perfume,,https://github.com/leifwalsh/perfume,BSD-3-Clause,2017-07-10 14:34:03.000,2024-03-11 17:29:08.000000,2020-10-31 19:46:42,196.0,,4.0,3.0,316.0,3.0,4.0,33.0,2018-05-20 05:11:04.000,0.1.6,,37.0,7.0,,,3.0,https://pypi.org/project/perfume-bench,2018-05-20 05:11:04.000,,37.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
262,Null Authenticator,Null Authenticator for JupyterHub instances that should have no login mechanism.,https://github.com/jupyterhub/nullauthenticator,,hub-auth,13,False,nullauthenticator,jupyterhub/nullauthenticator,,https://github.com/jupyterhub/nullauthenticator,BSD-3-Clause,2017-08-30 09:12:22.000,2022-12-07 12:48:52.000000,2022-05-17 12:31:29,20.0,,10.0,6.0,5.0,1.0,,9.0,2017-08-30 13:12:25.000,1.0.0,,3160.0,1.0,123.0,114.0,7.0,https://pypi.org/project/nullauthenticator,2017-08-30 13:12:25.000,9.0,3160.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
263,nbgather,Spit shine for Jupyter notebooks.,https://github.com/microsoft/gather,,lab-extensions,12,False,,microsoft/gather,,https://github.com/microsoft/gather,MIT,2018-10-08 23:32:10.000,2023-10-03 23:29:38.000000,2022-11-28 19:10:54,345.0,,35.0,13.0,49.0,9.0,18.0,523.0,,,,18.0,,3.0,3.0,13.0,,,,,,,,3.0,,,,,,nbgather,https://www.npmjs.com/package/nbgather,18.0,,,,,,,,,,,,,,,
264,jupyterlite,Wasm powered Jupyter running in the browser.,https://github.com/jtpio/jupyterlite,,notebook-environments,12,True,,jtpio/jupyterlite,,https://github.com/jtpio/jupyterlite,BSD-3-Clause,2021-07-08 07:21:45.000,2024-03-10 17:03:53.000000,2024-03-01 08:43:13,2671.0,34.0,6.0,1.0,11.0,,,87.0,,,,,,,,58.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
265,JupyterLab Quickopen,Quickly open a file in JupyterLab by typing part of its name.,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,12,False,jupyterlab-quickopen,parente/jupyterlab-quickopen,,https://github.com/parente/jupyterlab-quickopen,BSD-3-Clause,2018-12-04 01:00:58.000,2023-03-06 08:21:01.000000,2021-12-12 18:25:55,56.0,,10.0,2.0,38.0,,,76.0,2021-12-12 18:28:02.000,1.2.0,,563.0,3.0,3.0,3.0,5.0,https://pypi.org/project/jupyterlab-quickopen,,,417.0,,,,3.0,,,,,,@parente/jupyterlab-quickopen,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,146.0,,,,,,,,,,,,,,,
266,allthekernels,A multiplexer kernel for Jupyter.,https://github.com/minrk/allthekernels,,kernels,12,False,allthekernels,minrk/allthekernels,conda-forge/allthekernels,https://github.com/minrk/allthekernels,MIT,2016-03-15 15:30:49.000,2023-06-16 16:16:46.289000,2022-08-22 11:55:16,54.0,,14.0,11.0,12.0,3.0,8.0,75.0,,,,183.0,3.0,6.0,6.0,9.0,https://pypi.org/project/allthekernels,,,59.0,https://anaconda.org/conda-forge/allthekernels,2023-06-16 16:16:46.289,6832.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
267,JupyterLab Flake8,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,12,True,jupyterlab-email,timkpaine/jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2024-02-06 01:34:52.000000,2024-02-06 01:34:52,247.0,7.0,2.0,3.0,61.0,2.0,36.0,53.0,2023-08-17 16:44:39.000,0.3.1,,135.0,15.0,1.0,1.0,2.0,https://pypi.org/project/jupyterlab-email,,,82.0,,,,3.0,,,,,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,53.0,,,,,,,,,,,,,,,
268,Gruvbox Theme,Gruvbox dark theme for Jupyter Lab. Modeled on classic gruvbox color palette and jupyter-themes gruvbox theme.,https://github.com/Rahlir/theme-gruvbox,,lab-themes,12,False,,Rahlir/theme-gruvbox,,https://github.com/Rahlir/theme-gruvbox,BSD-3-Clause,2019-05-03 20:34:01.000,2020-04-12 19:23:01.000000,2020-04-12 19:22:55,44.0,,9.0,7.0,2.0,,,51.0,2019-09-22 14:06:52.149,1.1.0,,35.0,5.0,7.0,4.0,3.0,,,,,,,,3.0,,,,,,@rahlir/theme-gruvbox,https://www.npmjs.com/package/@rahlir/theme-gruvbox,35.0,,2019-09-22 14:06:52.149,3.0,,,,,,,,,,,,
269,dummyauthenticator,A Dummy JupyterHub Authenticator to make testing easy.,https://github.com/jupyterhub/dummyauthenticator,,hub-auth,12,False,jupyterhub-dummyauthenticator,jupyterhub/dummyauthenticator,,https://github.com/jupyterhub/dummyauthenticator,BSD-3-Clause,2016-02-14 21:57:32.000,2021-02-12 08:19:02.000000,2021-02-12 08:19:00,7.0,,14.0,5.0,2.0,5.0,2.0,28.0,,,,1529.0,,118.0,118.0,,https://pypi.org/project/jupyterhub-dummyauthenticator,,,1529.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
270,pigeon,Quickly annotate data from the comfort of your Jupyter notebook.,https://github.com/agermanidis/pigeon,,widgets,11,False,pigeon-jupyter,agermanidis/pigeon,,https://github.com/agermanidis/pigeon,Apache-2.0,2017-09-05 00:04:14.000,2023-02-02 16:47:59.000000,2017-09-05 17:22:02,2.0,,69.0,11.0,6.0,11.0,,762.0,,,,139.0,,29.0,29.0,,https://pypi.org/project/pigeon-jupyter,,,139.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
271,jupyter-manim,manim cell magic for IPython/Jupyter to show the output video.,https://github.com/krassowski/jupyter-manim,,magic,11,False,jupyter-manim,krassowski/jupyter-manim,,https://github.com/krassowski/jupyter-manim,MIT,2019-05-22 14:18:39.000,2022-01-02 21:32:22.000000,2022-01-02 21:32:22,42.0,,11.0,14.0,9.0,6.0,19.0,191.0,2020-04-12 11:15:09.000,1.3,,132.0,6.0,,,5.0,https://pypi.org/project/jupyter-manim,,,132.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
