,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,npm_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,trending,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,cran_id,gem_id,hex_id,bitbucket_id
115,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,21,True,,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-02-03 21:26:52.000000,2021-11-22 20:42:15,846.0,,340.0,68.0,29.0,8.0,79.0,2709.0,,,11.0,,,2021-07-13 22:12:59.000,0.13.2,4.0,,,13016.0,,,,,,,,3.0,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,24.0,507625.0,,,,,,,,,,,,
116,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,21,False,notedown,aaren/notedown,conda-forge/notedown,,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,264.0,,91.0,20.0,29.0,39.0,29.0,829.0,213.0,185.0,7.0,https://pypi.org/project/notedown,2017-11-16 17:59:43.000,2017-11-16 17:59:43.000,1.5.1,26.0,28.0,3927.0,4605.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,33923.0,,,,,3.0,,,,,,,,,,,,,,,,,,
117,ipysheet,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,21,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,ipysheet,https://github.com/QuantStack/ipysheet,MIT,2017-07-10 13:46:31.000,2022-07-20 08:55:24.000000,2021-12-14 18:02:31,295.0,,62.0,19.0,112.0,61.0,57.0,500.0,16.0,3.0,10.0,https://pypi.org/project/ipysheet,2021-08-11 12:28:11.000,2021-08-13 08:05:12.035,0.5.0,22.0,13.0,54327.0,58845.0,https://anaconda.org/conda-forge/ipysheet,2021-08-11 12:55:17.098,54336.0,https://www.npmjs.com/package/ipysheet,2021-08-13 08:05:12.035,,3255.0,3.0,,,,,,,,,,,,,,,,,,
118,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,21,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2022-05-02 20:28:33.947000,2018-12-04 14:43:25,32.0,,62.0,20.0,7.0,17.0,41.0,470.0,278.0,256.0,3.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,2018-01-15 18:14:37.000,0.9.0,10.0,22.0,13563.0,13583.0,https://anaconda.org/anaconda/pivottablejs,2022-05-02 20:28:33.947,1573.0,,,,,3.0,,,,,,,,,,,,,,,,,,
119,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,21,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2022-05-03 22:45:44.000000,2022-05-03 22:45:44,409.0,,60.0,25.0,47.0,29.0,143.0,406.0,7.0,,18.0,https://pypi.org/project/octave_kernel,2022-03-31 08:36:20.000,2022-03-31 08:36:27.000,0.34.2,112.0,7.0,10938.0,17118.0,https://anaconda.org/conda-forge/octave_kernel,2022-03-31 10:34:34.891,420254.0,,,,,2.0,50.0,,,,,,,,,,,,,,,,,
120,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,21,True,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,,https://github.com/lgpage/nbtutor,BSD-3-Clause,2016-11-07 14:08:25.000,2022-04-19 19:03:10.872000,2022-04-04 19:36:18,182.0,,38.0,22.0,32.0,19.0,24.0,403.0,30.0,27.0,3.0,https://pypi.org/project/nbtutor,2022-04-19 10:58:08.000,2022-04-19 10:58:08.000,2.0.3,8.0,3.0,96.0,1687.0,https://anaconda.org/conda-forge/nbtutor,2022-04-19 19:03:10.872,108208.0,,,,,3.0,,,,,,,,,,,,,,,,,,
121,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,False,appmode,oschuett/appmode,conda-forge/appmode,,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2021-11-16 11:28:50.190000,2021-04-26 19:20:06,96.0,,63.0,24.0,8.0,4.0,49.0,402.0,345.0,323.0,8.0,https://pypi.org/project/appmode,2020-06-09 08:23:50.000,2020-06-09 08:23:50.000,0.8.0,16.0,22.0,2097.0,5125.0,https://anaconda.org/conda-forge/appmode,2021-11-16 11:28:50.190,172616.0,,,,,2.0,,,,,,,,,,,,,,,,,,
122,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,21,True,,executablebooks/thebe,,thebe,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2022-08-17 21:06:45.000000,2021-11-19 12:06:20,676.0,,56.0,21.0,413.0,59.0,87.0,294.0,5.0,5.0,26.0,,,2021-10-26 10:05:57.827,0.8.2,7.0,,,6644.0,,,,https://www.npmjs.com/package/thebe,2022-08-05 11:28:24.806,,6644.0,3.0,,,,,,,,,,,,,,,,,,
123,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,21,True,treon,ReviewNB/treon,conda-forge/treon,,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-08-05 18:31:01.490000,2022-08-04 11:15:04,66.0,8.0,25.0,11.0,12.0,4.0,10.0,284.0,60.0,55.0,5.0,https://pypi.org/project/treon,2019-11-28 16:00:27.000,2022-08-04 11:25:18.993,0.1.4,5.0,5.0,8850.0,8916.0,https://anaconda.org/conda-forge/treon,2022-08-05 18:31:01.490,930.0,,,,,3.0,,,,,,,,,,,,,,,,,,
124,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,21,True,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2022-07-20 02:30:49.000000,2022-02-15 08:27:46,176.0,,29.0,6.0,53.0,22.0,20.0,246.0,47.0,46.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,2021-02-04 22:37:18.000,2021-02-04 22:39:49.000,0.8.0,20.0,1.0,10507.0,14828.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2021-02-25 11:47:38.410,11908.0,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408,,3660.0,2.0,,,,,,,,,,,,,,,,,,
125,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,21,True,retrolab,jupyterlab/retrolab,conda-forge/retrolab,@jupyterlab-classic/application,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2022-05-04 08:31:56.164000,2022-05-04 08:02:27,628.0,,44.0,13.0,218.0,5.0,106.0,245.0,87.0,80.0,17.0,https://pypi.org/project/retrolab,2022-05-04 07:36:52.000,2022-05-04 07:37:18.000,0.3.21,50.0,3.0,2424.0,3740.0,https://anaconda.org/conda-forge/retrolab,2022-05-04 08:31:56.164,18236.0,https://www.npmjs.com/package/@jupyterlab-classic/application,2021-04-19 14:22:28.986,4.0,62.0,3.0,792.0,,,,,,,,,,,,,,,,,
126,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,20,True,,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2022-06-23 23:10:23.000000,2022-06-23 23:08:06,705.0,1.0,384.0,120.0,260.0,101.0,688.0,2489.0,,,101.0,,,2022-04-11 14:26:39.000,1.23.3,42.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
127,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,20,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2022-08-14 23:00:09.000000,2022-01-17 13:34:34,472.0,,243.0,61.0,195.0,135.0,116.0,2311.0,,,20.0,,,,,15.0,,,3499.0,https://anaconda.org/conda-forge/xeus-cling,2022-03-08 22:30:52.790,153974.0,,,,,2.0,,,,,,,,,,,,,,,,,,
128,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,20,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,@lckr/jupyterlab_variableinspector,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2022-08-01 14:06:03.000000,2022-08-01 14:06:03,166.0,1.0,84.0,26.0,89.0,44.0,115.0,930.0,3.0,3.0,18.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,2021-04-10 13:07:22.000,2021-04-10 13:07:39.934,3.0.9,11.0,,7282.0,13335.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2021-04-10 15:26:15.988,6532.0,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2021-04-10 13:07:39.934,,5645.0,2.0,,,,,,,,,,,,,,,,,,
129,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,20,False,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2022-06-03 07:37:15.000000,2019-07-22 16:06:53,86.0,,109.0,24.0,27.0,41.0,53.0,594.0,27.0,,13.0,https://pypi.org/project/bash_kernel,2019-07-22 16:07:09.000,2019-07-22 16:07:09.000,0.7.2,10.0,27.0,5340.0,7338.0,https://anaconda.org/conda-forge/bash_kernel,2021-11-16 13:29:31.555,68662.0,,,,,2.0,2839.0,,,,,,,,,,,,,,,,,
130,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,20,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,@jupyterlab/latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2022-08-18 09:17:17.000000,2022-08-18 09:17:14,436.0,6.0,60.0,14.0,115.0,49.0,55.0,529.0,3.0,2.0,22.0,https://pypi.org/project/jupyterlab_latex,2021-09-15 15:34:16.000,2021-09-15 15:34:35.000,3.1.0,16.0,1.0,4008.0,5284.0,https://anaconda.org/conda-forge/jupyterlab-latex,2021-09-15 23:50:03.130,4522.0,https://www.npmjs.com/package/@jupyterlab/latex,2021-07-06 17:15:27.404,,1115.0,2.0,,,,,,,,,,,,,,,,,,
131,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,20,False,pick,nteract/pick,,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2021-12-06 15:27:43.000000,2020-11-04 01:10:24,87.0,,44.0,5.0,26.0,4.0,5.0,484.0,124.0,,5.0,https://pypi.org/project/pick,2021-12-06 15:27:43.000,2022-07-24 05:40:20.642,1.4.0,22.0,124.0,43007.0,43007.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
132,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,20,True,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,conda-forge/jupyterlab-nvdashboard,jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2022-07-20 22:12:04.000000,2022-06-23 14:30:59,221.0,10.0,59.0,14.0,80.0,24.0,31.0,472.0,,,17.0,https://pypi.org/project/jupyterlab-nvdashboard,2022-06-23 14:41:47.000,2022-05-10 19:49:24.000,0.7.0,111.0,,1731.0,3509.0,https://anaconda.org/conda-forge/jupyterlab-nvdashboard,2022-05-11 10:48:15.511,22047.0,https://www.npmjs.com/package/jupyterlab-nvdashboard,2021-04-27 07:19:46.929,,1090.0,2.0,,,,,,,,,,,,,,,,,,
133,ipyvizzu,Build animated charts in Jupyter notebook with a simple Python synthax.,https://github.com/vizzuhq/ipyvizzu,,widgets,20,True,ipyvizzu,vizzuhq/ipyvizzu,,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2022-08-12 21:49:57.000000,2022-08-12 21:40:39,584.0,157.0,36.0,10.0,123.0,20.0,46.0,472.0,2.0,2.0,8.0,https://pypi.org/project/ipyvizzu,2022-06-30 07:39:25.000,2022-07-27 19:34:00.250,0.12.1,17.0,,570.0,574.0,,,,,,,,3.0,30.0,,,,,,,,,,,,,,,,,
134,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,20,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,@jupyterlab/geojson-extension,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2022-08-15 19:26:01.000000,2022-07-08 08:01:04,556.0,4.0,67.0,34.0,181.0,32.0,71.0,443.0,1.0,1.0,27.0,https://pypi.org/project/jupyterlab-katex,2022-01-17 16:38:22.000,2022-01-17 16:38:22.000,3.3.0,30.0,,235.0,1526.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2022-01-18 08:04:45.123,1390.0,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2021-03-11 21:19:20.467,,1210.0,2.0,,,,,,,,,,,,,,,,,,
135,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,20,True,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,,https://github.com/Calysto/matlab_kernel,BSD-3-Clause,2015-01-31 12:51:06.000,2022-05-09 13:29:20.018000,2022-05-09 10:21:01,216.0,,73.0,23.0,33.0,26.0,104.0,438.0,5.0,,18.0,https://pypi.org/project/matlab_kernel,2022-05-09 10:21:12.000,2022-05-09 10:21:42.000,0.17.1,56.0,5.0,3630.0,4522.0,https://anaconda.org/conda-forge/matlab_kernel,2022-05-09 13:29:20.018,18738.0,,,,,2.0,,,,,,,,,,,,,,,,,,
136,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,True,jupyterlab-github,jupyterlab/jupyterlab-github,,@jupyterlab/github,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2022-07-20 11:12:35.000000,2021-12-10 09:26:11,228.0,,96.0,27.0,76.0,27.0,36.0,333.0,4.0,2.0,15.0,https://pypi.org/project/jupyterlab-github,2021-11-27 16:59:30.000,2021-11-27 17:02:34.000,3.0.1,23.0,2.0,969.0,2475.0,,,,https://www.npmjs.com/package/@jupyterlab/github,2021-11-27 16:51:25.639,,1506.0,2.0,,,,,,,,,,,,,,,,,,
137,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,20,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,jupyterlab_templates,https://github.com/jpmorganchase/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2022-07-20 05:13:13.000000,2022-04-09 13:35:21,328.0,,50.0,14.0,86.0,7.0,71.0,308.0,4.0,4.0,14.0,https://pypi.org/project/jupyterlab_templates,2019-06-30 05:07:41.000,2021-03-28 03:28:25.639,0.3.1,24.0,,7202.0,10433.0,https://anaconda.org/conda-forge/jupyterlab_templates,2021-03-28 15:22:13.818,6579.0,https://www.npmjs.com/package/jupyterlab_templates,2021-03-28 03:28:25.639,,2988.0,2.0,,,,,,,,,,,,,,,,,,
138,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,20,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2022-08-03 15:15:18.000000,2022-08-03 15:15:18,665.0,9.0,30.0,12.0,254.0,29.0,51.0,244.0,3.0,,12.0,https://pypi.org/project/ipydatagrid,2022-04-20 19:09:24.000,2022-04-20 19:14:35.603,1.1.12,31.0,3.0,1028.0,2549.0,https://anaconda.org/conda-forge/ipydatagrid,2022-04-20 19:20:36.488,23038.0,https://www.npmjs.com/package/ipydatagrid,2022-04-20 19:14:35.603,,242.0,3.0,,,,,,,,,,,,,,,,,,
139,naas,"Schedule notebooks, run them like APIs, expose securely your assets: Jupyter as a viable Production environment.",https://github.com/jupyter-naas/naas,,notebook-tools,20,True,naas,jupyter-naas/naas,,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2022-08-03 09:22:01.000000,2022-08-03 09:22:00,1713.0,57.0,20.0,1.0,191.0,27.0,113.0,202.0,3.0,3.0,18.0,https://pypi.org/project/naas,2022-07-07 10:58:01.000,2022-07-21 15:47:09.567,2.6.5,533.0,,4091.0,4091.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
140,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,20,True,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,@telamonian/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2022-07-20 16:15:49.885000,2022-07-20 12:02:54,113.0,2.0,35.0,5.0,39.0,18.0,16.0,151.0,487.0,487.0,7.0,https://pypi.org/project/theme-darcula,2021-08-26 08:01:55.000,2022-07-20 12:04:00.552,4.0.0,13.0,,1289.0,3326.0,https://anaconda.org/conda-forge/theme-darcula,2022-07-20 16:15:49.885,6854.0,https://www.npmjs.com/package/@telamonian/theme-darcula,2022-07-20 12:02:58.154,,1609.0,1.0,,,,,,,,,,,,,,,,,,
141,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,20,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2022-08-02 10:55:14.349000,2022-05-04 20:37:55,165.0,,19.0,4.0,38.0,12.0,44.0,147.0,18.0,,13.0,https://pypi.org/project/mkdocs-jupyter,2022-05-09 04:04:40.000,2022-05-09 04:04:40.000,0.21.0,25.0,18.0,22085.0,23010.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2022-08-02 10:55:14.349,19441.0,,,,,3.0,,,,,,,,,,,,,,,,,,
142,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,20,True,batchspawner,jupyterhub/batchspawner,,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2022-08-08 22:58:21.000000,2022-04-14 12:04:26,352.0,,103.0,16.0,124.0,63.0,73.0,139.0,24.0,21.0,40.0,https://pypi.org/project/batchspawner,2021-04-07 15:14:58.000,2021-04-07 15:14:58.000,1.1.0,9.0,3.0,3023.0,3023.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
