,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,conda_dependent_project_count,trending,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi,cran_id,gem_id,hex_id,bitbucket_id
232,JupyterLab Voyager,JupyterLab extension visualize data with Voyager.,https://github.com/altair-viz/jupyterlab_voyager,,lab-renderer,14,False,,altair-viz/jupyterlab_voyager,,https://github.com/altair-viz/jupyterlab_voyager,BSD-3-Clause,2017-08-26 15:50:13.000,2022-07-20 06:02:59.000000,2019-08-14 17:21:34,87.0,,32.0,20.0,45.0,56.0,20.0,274.0,2019-08-14 17:26:02.030,1.0.2,,104.0,5.0,,,6.0,,,,,,,,3.0,,,,,,jupyterlab_voyager,https://www.npmjs.com/package/jupyterlab_voyager,2019-08-14 17:26:02.030,,104.0,,,,,,,,,,,,
233,StickyLand,Break the linear presentation of Jupyter Notebooks with sticky cells!.,https://github.com/xiaohk/stickyland,,lab-extensions,14,True,jupyterlab-stickyland,xiaohk/stickyland,,https://github.com/xiaohk/stickyland,BSD-3-Clause,2021-11-02 15:25:33.000,2022-07-14 20:17:51.000000,2022-05-30 02:36:56,125.0,,15.0,6.0,2.0,,8.0,247.0,2022-05-30 02:42:01.000,0.2.2,11.0,484.0,8.0,2.0,1.0,2.0,https://pypi.org/project/jupyterlab-stickyland,2022-05-30 02:42:01.000,1.0,449.0,,,,3.0,,,,,,jupyterlab-stickyland,https://www.npmjs.com/package/jupyterlab-stickyland,2021-11-23 04:23:59.372,,34.0,,,,,,,,,,,,
234,xeus-sqlite,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,14,True,,jupyter-xeus/xeus-sqlite,conda-forge/xeus-sqlite,https://github.com/jupyter-xeus/xeus-sqlite,BSD-3-Clause,2020-03-11 11:24:36.000,2022-03-15 21:55:10.000000,2022-03-15 21:54:54,276.0,,22.0,5.0,81.0,13.0,30.0,139.0,,,,643.0,7.0,,,12.0,,,,,https://anaconda.org/conda-forge/xeus-sqlite,2021-10-06 15:32:55.274,18007.0,3.0,,,,,,,,,,,,,,,,,,,,,,
235,JupyterLab Top Bar,JupyterLab Top Bar extension.,https://github.com/jtpio/jupyterlab-topbar,,lab-extensions,14,True,,jtpio/jupyterlab-topbar,,https://github.com/jtpio/jupyterlab-topbar,BSD-3-Clause,2021-05-31 16:53:55.000,2021-12-10 13:46:30.000000,2021-12-07 08:56:36,217.0,,10.0,,,,,95.0,2020-10-30 20:22:49.425,0.6.0,,3610.0,13.0,,,4.0,,,,,,,,3.0,,,,,,jupyterlab-topbar-extension,https://www.npmjs.com/package/jupyterlab-topbar-extension,2020-10-30 20:22:49.425,,3610.0,,,,,,,,,,,,
236,jupyterlab-sparkmonitor,JupyterLab extension that enables monitoring launched Apache Spark jobs from within a notebook.,https://github.com/itsjafer/jupyterlab-sparkmonitor,,lab-extensions,14,True,jupyterlab-sparkmonitor,itsjafer/jupyterlab-sparkmonitor,,https://github.com/itsjafer/jupyterlab-sparkmonitor,Apache-2.0,2020-03-12 20:59:01.000,2022-04-01 16:32:31.000000,2022-04-01 16:32:30,275.0,,20.0,5.0,22.0,8.0,8.0,80.0,2021-08-04 03:02:45.000,4.1.0,,3663.0,15.0,,,10.0,https://pypi.org/project/jupyterlab-sparkmonitor,2021-08-04 03:02:45.000,,3546.0,,,,3.0,itsjafer/sparkmonitor,https://hub.docker.com/r/itsjafer/sparkmonitor,2021-06-02 17:02:44.488613,,294.0,jupyterlab_sparkmonitor,https://www.npmjs.com/package/jupyterlab_sparkmonitor,2020-07-29 07:52:58.288,,108.0,,,,,,,,,,,,
237,jupyterlite,Wasm powered Jupyter running in the browser.,https://github.com/jtpio/jupyterlite,,notebook-environments,14,True,,jtpio/jupyterlite,,https://github.com/jtpio/jupyterlite,BSD-3-Clause,2021-07-08 07:21:45.000,2022-09-27 20:14:17.000000,2022-09-27 12:30:34,2183.0,123.0,6.0,,4.0,,,71.0,,,,,,,,41.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
238,JupyterLab Kernelspy,A Jupyter Lab extension for inspecting messages to/from a kernel.,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,14,True,jupyterlab-kernelspy,jupyterlab-contrib/jupyterlab-kernelspy,conda-forge/jupyterlab-kernelspy,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,BSD-3-Clause,2018-04-20 16:11:58.000,2022-07-20 08:19:17.000000,2022-07-20 08:19:16,136.0,2.0,9.0,6.0,68.0,2.0,11.0,69.0,2022-04-19 08:16:34.666,3.1.0,,915.0,22.0,3.0,3.0,4.0,https://pypi.org/project/jupyterlab-kernelspy,2022-04-19 08:16:15.000,,269.0,https://anaconda.org/conda-forge/jupyterlab-kernelspy,2022-04-19 12:19:19.604,4847.0,3.0,,,,,,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,2022-04-19 08:16:34.666,,300.0,,,,,,,,,,,,
239,PPExtensions,Set of iPython and Jupyter extensions to improve user experience.,https://github.com/paypal/PPExtensions,,jupyter-extensions,14,False,ppextensions,paypal/PPExtensions,,https://github.com/paypal/PPExtensions,BSD-3-Clause,2018-08-17 20:07:23.000,2019-11-22 13:46:43.000000,2018-12-07 00:05:33,32.0,,27.0,21.0,30.0,19.0,22.0,48.0,2019-08-02 19:51:00.000,0.0.6,,40.0,6.0,1.0,1.0,9.0,https://pypi.org/project/ppextensions,2019-08-02 19:51:00.000,,40.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
240,SAML Authenticator,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,14,True,jupyterhub-samlauthenticator,HewlettPackard/jupyterhub-samlauthenticator,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,MIT,2019-04-17 21:34:09.000,2022-03-21 15:14:31.000000,2022-03-21 15:14:31,113.0,,21.0,30.0,40.0,16.0,14.0,33.0,2020-07-13 15:59:02.000,0.0.9,13.0,352.0,8.0,,,7.0,https://pypi.org/project/jupyterhub-samlauthenticator,2020-07-13 15:59:02.000,,352.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
241,Kernel Management,Experimental new kernel management framework for Jupyter.,https://github.com/takluyver/jupyter_kernel_mgmt,,notebook-tools,14,False,jupyter-kernel-mgmt,takluyver/jupyter_kernel_mgmt,,https://github.com/takluyver/jupyter_kernel_mgmt,BSD-3-Clause,2018-04-01 20:06:08.000,2020-08-27 01:11:14.000000,2020-01-29 22:31:34,1783.0,,7.0,8.0,23.0,11.0,14.0,13.0,2020-01-15 19:12:57.000,0.5.1,17.0,46.0,7.0,4.0,,74.0,https://pypi.org/project/jupyter-kernel-mgmt,2019-12-07 18:06:15.000,4.0,46.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
242,IElixir,Jupyters kernel for Elixir programming language.,https://github.com/pprzetacznik/IElixir,,kernels,13,False,,pprzetacznik/IElixir,,https://github.com/pprzetacznik/IElixir,Apache-2.0,2015-07-06 11:39:08.000,2021-12-03 09:17:20.000000,2021-03-20 17:27:38,282.0,,39.0,11.0,31.0,10.0,20.0,343.0,2021-05-11 21:22:51.418,0.0.1,,12.0,8.0,,,19.0,,,,,,,,3.0,pprzetacznik/ielixir,https://hub.docker.com/r/pprzetacznik/ielixir,2021-03-20 17:48:12.317861,1.0,345.0,jupyterlab-ielixir,https://www.npmjs.com/package/jupyterlab-ielixir,2021-05-11 21:22:51.418,,8.0,,,,,,,,,,,ielixir,
243,Material Darker Theme,The Material Darker theme for JupyterLab.,https://github.com/oriolmirosa/jupyterlab_materialdarker,,lab-themes,13,False,jupyterlab-materialdarker,oriolmirosa/jupyterlab_materialdarker,,https://github.com/oriolmirosa/jupyterlab_materialdarker,BSD-3-Clause,2018-03-07 23:24:13.000,2022-07-20 09:30:09.000000,2021-08-31 15:09:09,49.0,,16.0,8.0,8.0,4.0,14.0,133.0,2021-08-31 14:45:22.000,0.6.0,,919.0,20.0,4.0,4.0,2.0,https://pypi.org/project/jupyterlab-materialdarker,2021-08-31 14:45:22.000,,322.0,,,,2.0,,,,,,@oriolmirosa/jupyterlab_materialdarker,https://www.npmjs.com/package/@oriolmirosa/jupyterlab_materialdarker,2021-08-31 13:58:49.807,,597.0,,,,,,,,,,,,
244,JupyterLab Flake8,A jupyterlab extension to email notebooks directly from JupyterLab.,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,13,True,jupyterlab-email,timkpaine/jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2022-07-21 13:47:11.000000,2022-07-21 13:47:09,197.0,9.0,10.0,2.0,37.0,4.0,32.0,106.0,2022-03-15 23:37:04.000,0.2.4,,316.0,21.0,,,2.0,https://pypi.org/project/jupyterlab-email,2022-03-15 23:37:04.000,,108.0,,,,3.0,,,,,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,2021-09-16 15:37:05.151,,208.0,,,,,,,,,,,,
245,jupyterlab_darkside_ui,Darkside ui and syntax theme for jupyterlab.,https://github.com/dunovank/jupyterlab_darkside_ui,,lab-themes,13,True,jupyterlab_darkside_ui,dunovank/jupyterlab_darkside_ui,,https://github.com/dunovank/jupyterlab_darkside_ui,BSD-3-Clause,2021-04-22 15:57:16.000,2022-09-29 06:48:48.000000,2022-03-18 17:43:43,27.0,,6.0,3.0,4.0,1.0,4.0,94.0,2022-03-18 17:41:32.000,0.2.3,,276.0,12.0,,,5.0,https://pypi.org/project/jupyterlab_darkside_ui,2022-03-18 17:41:32.000,,276.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
246,ipymaterialui,Jupyter Widgets based on React Material UI components.,https://github.com/maartenbreddels/ipymaterialui,,widgets,13,False,ipymaterialui,maartenbreddels/ipymaterialui,,https://github.com/maartenbreddels/ipymaterialui,MIT,2018-11-23 18:33:20.000,2022-07-20 01:50:17.000000,2019-10-29 13:53:37,74.0,,14.0,9.0,28.0,7.0,3.0,83.0,2019-10-29 13:57:12.560,0.1.4,,132.0,6.0,6.0,5.0,3.0,https://pypi.org/project/ipymaterialui,2019-10-29 13:56:17.000,1.0,84.0,,,,3.0,,,,,,jupyter-materialui,https://www.npmjs.com/package/jupyter-materialui,2019-10-29 13:57:12.560,,48.0,,,,,,,,,,,,
247,nb_black,A simple extension for Jupyter Notebook and Jupyter Lab to beautify Python code automatically using Black.,https://github.com/dnanhkhoa/nb_black,,magic,13,False,nb_black,dnanhkhoa/nb_black,conda-forge/nb_black,https://github.com/dnanhkhoa/nb_black,MIT,2019-05-02 16:13:43.498,2019-11-30 11:30:08.595000,,,,7.0,,,,,62.0,2019-07-31 17:24:06.000,1.0.6,,27393.0,6.0,1.0,,,https://pypi.org/project/nb_black,2019-07-31 17:24:06.000,1.0,25522.0,https://anaconda.org/conda-forge/nb_black,2019-11-30 11:30:08.595,74842.0,3.0,,,,,,,,,,,,,,,,,,,,,,
248,JupyterLab Shortcutui,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,13,False,,jupyterlab/jupyterlab-shortcutui,,https://github.com/jupyterlab/jupyterlab-shortcutui,BSD-3-Clause,2018-06-18 22:07:19.000,2020-01-17 16:59:32.000000,2020-01-17 16:59:32,191.0,,14.0,4.0,50.0,7.0,6.0,55.0,2019-09-05 11:54:07.000,0.4.0,,211.0,11.0,,,8.0,,,,,,,,3.0,,,,,,@jupyterlab/shortcutui,https://www.npmjs.com/package/@jupyterlab/shortcutui,2020-01-17 14:43:21.930,,211.0,,,,,,,,,,,,
249,SSH Kernel,SSH Kernel for Jupyter.,https://github.com/NII-cloud-operation/sshkernel,,kernels,13,True,sshkernel,NII-cloud-operation/sshkernel,,https://github.com/NII-cloud-operation/sshkernel,BSD-3-Clause,2019-02-12 02:46:14.000,2021-11-04 09:42:14.000000,2021-11-04 09:33:21,398.0,,12.0,4.0,20.0,2.0,6.0,52.0,2021-11-04 09:42:14.000,0.11.1,,86.0,15.0,6.0,6.0,4.0,https://pypi.org/project/sshkernel,2021-11-04 09:42:14.000,,86.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
250,KnowledgeLab,KnowledgeRepo + JupyterLab.,https://github.com/timkpaine/knowledgelab,,lab-extensions,13,True,knowledgelab,timkpaine/knowledgelab,,https://github.com/timkpaine/knowledgelab,Apache-2.0,2017-10-18 01:10:58.000,2022-06-13 12:58:37.000000,2022-06-13 12:58:36,151.0,,6.0,7.0,35.0,5.0,24.0,45.0,2018-10-16 21:43:49.317,0.0.6,,35.0,5.0,2.0,2.0,3.0,https://pypi.org/project/knowledgelab,2017-10-19 21:16:50.000,,11.0,,,,3.0,,,,,,knowledgelab,https://www.npmjs.com/package/knowledgelab,2018-10-16 21:43:49.317,,24.0,,,,,,,,,,,,
251,JWT Authenticator,A Token Authenticator for JupyterHub.,https://github.com/mogthesprog/jwtauthenticator,,hub-auth,13,False,jupyterhub-jwtauthenticator,mogthesprog/jwtauthenticator,,https://github.com/mogthesprog/jwtauthenticator,Apache-2.0,2017-06-21 20:09:58.000,2021-04-15 07:40:37.000000,2019-02-13 10:57:15,24.0,,37.0,6.0,14.0,9.0,8.0,42.0,,,,163.0,1.0,12.0,9.0,7.0,https://pypi.org/project/jupyterhub-jwtauthenticator,2018-01-25 07:43:22.000,3.0,163.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
252,pidgy,Interactive computing in Markdown.,https://github.com/deathbeds/pidgy,,kernels,13,True,pidgy,deathbeds/pidgy,,https://github.com/deathbeds/pidgy,BSD-3-Clause,2018-02-26 20:44:05.000,2022-08-27 07:08:36.000000,2022-08-27 07:08:35,330.0,6.0,6.0,5.0,53.0,8.0,12.0,37.0,2020-04-23 22:26:32.000,2020.4.23,1.0,44.0,9.0,,,3.0,https://pypi.org/project/pidgy,2021-11-27 00:19:00.000,,44.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
253,FargateSpawner,Spawns JupyterHub single user servers in Docker containers running in AWS Fargate.,https://github.com/uktrade/fargatespawner,,hub-spawners,13,False,fargatespawner,uktrade/fargatespawner,,https://github.com/uktrade/fargatespawner,MIT,2018-09-12 14:06:22.000,2020-06-28 13:26:26.000000,2020-06-28 13:25:54,59.0,,20.0,13.0,12.0,6.0,5.0,36.0,2020-06-28 13:26:26.000,0.0.25,,218.0,25.0,3.0,3.0,3.0,https://pypi.org/project/fargatespawner,2020-06-28 13:26:26.000,,218.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
254,dummyauthenticator,A Dummy JupyterHub Authenticator to make testing easy.,https://github.com/jupyterhub/dummyauthenticator,,hub-auth,13,False,jupyterhub-dummyauthenticator,jupyterhub/dummyauthenticator,,https://github.com/jupyterhub/dummyauthenticator,BSD-3-Clause,2016-02-14 21:57:32.000,2021-02-12 08:19:02.000000,2021-02-12 08:19:00,7.0,,14.0,4.0,2.0,6.0,2.0,28.0,2017-04-29 22:45:46.000,0.3.1,,5706.0,4.0,121.0,104.0,1.0,https://pypi.org/project/jupyterhub-dummyauthenticator,2017-04-29 22:45:46.000,17.0,5706.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
255,Null Authenticator,Null Authenticator for JupyterHub instances that should have no login mechanism.,https://github.com/jupyterhub/nullauthenticator,,hub-auth,13,False,nullauthenticator,jupyterhub/nullauthenticator,,https://github.com/jupyterhub/nullauthenticator,BSD-3-Clause,2017-08-30 09:12:22.000,2022-05-17 12:31:29.000000,2022-05-17 12:31:29,20.0,,9.0,5.0,5.0,1.0,,7.0,2017-08-30 13:12:25.000,1.0.0,,3634.0,1.0,95.0,86.0,7.0,https://pypi.org/project/nullauthenticator,2017-08-30 13:12:25.000,9.0,3634.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
256,pigeon,Quickly annotate data from the comfort of your Jupyter notebook.,https://github.com/agermanidis/pigeon,,widgets,12,False,pigeon-jupyter,agermanidis/pigeon,,https://github.com/agermanidis/pigeon,Apache-2.0,2017-09-05 00:04:14.000,2019-08-30 06:43:26.000000,2017-09-05 17:22:02,2.0,,92.0,8.0,2.0,11.0,,505.0,2017-09-05 01:20:43.000,0.1.0,,204.0,1.0,23.0,23.0,1.0,https://pypi.org/project/pigeon-jupyter,2017-09-05 01:20:43.000,,204.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
257,jupyter-manim,manim cell magic for IPython/Jupyter to show the output video.,https://github.com/krassowski/jupyter-manim,,magic,12,True,jupyter-manim,krassowski/jupyter-manim,,https://github.com/krassowski/jupyter-manim,MIT,2019-05-22 14:18:39.000,2022-01-02 21:32:22.000000,2022-01-02 21:32:22,42.0,,11.0,12.0,9.0,6.0,19.0,184.0,2020-04-12 11:15:09.000,1.3,,230.0,6.0,,,5.0,https://pypi.org/project/jupyter-manim,2020-04-12 11:15:32.000,,230.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
258,nbmake-action,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,12,True,,treebeardtech/nbmake-action,,https://github.com/treebeardtech/nbmake-action,Apache-2.0,2020-02-06 15:49:32.000,2021-09-21 08:52:43.000000,2021-09-21 08:52:40,9.0,,7.0,8.0,41.0,,24.0,154.0,2020-12-11 15:26:11.000,0.2.1,,,5.0,28.0,28.0,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
259,Jupyter DataTables,Jupyter Notebook extension leveraging pandas DataFrames by integrating DataTables and ChartJS.,https://github.com/CermakM/jupyter-datatables,,widgets,12,False,jupyter-datatables,CermakM/jupyter-datatables,,https://github.com/CermakM/jupyter-datatables,MIT,2019-03-28 20:55:12.000,2019-12-11 12:10:31.000000,2019-12-11 12:10:07,147.0,,15.0,8.0,4.0,13.0,15.0,141.0,2019-11-22 07:33:04.000,0.3.9,,407.0,9.0,,,4.0,https://pypi.org/project/jupyter-datatables,2019-11-22 07:33:04.000,,407.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
260,Neon Theme,"A flat, 80s neon inspired theme for JupyterLab.",https://github.com/yeebc/jupyterlab-neon-theme,,lab-themes,12,True,,yeebc/jupyterlab-neon-theme,,https://github.com/yeebc/jupyterlab-neon-theme,BSD-3-Clause,2019-09-27 14:29:10.000,2022-09-05 13:02:56.000000,2022-08-28 15:36:59,45.0,2.0,9.0,5.0,15.0,1.0,11.0,122.0,2021-03-07 04:41:55.473,3.1.0,,895.0,20.0,1.0,1.0,4.0,,,,,,,,2.0,,,,,,@yeebc/jupyterlab_neon_theme,https://www.npmjs.com/package/@yeebc/jupyterlab_neon_theme,2021-03-07 04:41:55.473,,895.0,,,,,,,,,,,,
261,JupyterLab Quickopen,Quickly open a file in JupyterLab by typing part of its name.,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,12,True,jupyterlab-quickopen,parente/jupyterlab-quickopen,,https://github.com/parente/jupyterlab-quickopen,BSD-3-Clause,2018-12-04 01:00:58.000,2022-07-20 09:01:23.000000,2021-12-12 18:25:55,56.0,,8.0,1.0,30.0,7.0,,75.0,2021-12-12 18:33:03.000,1.2.0,,491.0,9.0,1.0,,5.0,https://pypi.org/project/jupyterlab-quickopen,2021-12-12 18:33:03.000,1.0,417.0,,,,3.0,,,,,,@parente/jupyterlab-quickopen,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,2020-03-20 12:56:10.580,,74.0,,,,,,,,,,,,
262,WrapSpawner,Mechanism for runtime configuration of spawners for JupyterHub.,https://github.com/jupyterhub/wrapspawner,,hub-spawners,12,True,,jupyterhub/wrapspawner,,https://github.com/jupyterhub/wrapspawner,BSD-3-Clause,2016-09-21 21:48:31.000,2022-05-19 19:03:08.000000,2022-03-04 23:33:51,35.0,,49.0,10.0,24.0,18.0,14.0,55.0,2022-03-02 16:00:43.000,1.0.1,,,2.0,7.0,7.0,16.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
