,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,docs_url,bitbucket_id
75,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,26,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2024-04-22 19:22:48.000000,2024-03-29 21:06:42,607.0,14.0,82.0,16.0,192.0,82.0,90.0,202.0,2024-03-29 21:07:08.000,1.2.1,,29634.0,23.0,794.0,774.0,31.0,https://pypi.org/project/nbgitpuller,2024-03-29 21:07:08.000,20.0,27642.0,https://anaconda.org/conda-forge/nbgitpuller,2024-03-29 23:26:43.583,87658.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
76,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,26,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2024-04-25 14:03:36.000000,2024-04-24 17:27:34,5088.0,182.0,59.0,17.0,1838.0,324.0,668.0,122.0,2024-04-19 19:33:19.000,3.9.1,,1723.0,42.0,46.0,43.0,32.0,https://pypi.org/project/jdaviz,2024-04-19 19:46:07.000,3.0,1723.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
77,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,25,True,knowledge-repo,airbnb/knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-07-20 11:16:46.000000,2023-04-17 04:04:39,1329.0,,710.0,173.0,478.0,134.0,167.0,5432.0,2023-02-22 03:49:00.886,0.9.3,,948.0,33.0,22.0,21.0,73.0,https://pypi.org/project/knowledge-repo,2023-02-22 03:49:00.886,1.0,948.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
78,mercury,Convert Jupyter Notebooks to Web Apps.,https://github.com/mljar/mercury,,notebook-tools,25,True,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,AGPL-3.0,2021-12-20 13:43:44.000,2024-04-17 14:45:43.000000,2024-04-17 14:45:43,828.0,34.0,238.0,44.0,33.0,62.0,342.0,3770.0,2024-03-20 15:44:10.000,2.3.10,,331.0,50.0,109.0,109.0,15.0,https://pypi.org/project/mljar-mercury,2022-09-02 09:05:19.173,,331.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
79,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,25,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2024-01-12 07:28:07.000000,2020-04-07 18:56:49,405.0,,424.0,88.0,105.0,178.0,127.0,3028.0,2020-04-07 16:43:54.000,1.3.1,,48852.0,73.0,103.0,12.0,30.0,https://pypi.org/project/qgrid,2020-04-07 16:43:54.000,87.0,43029.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,404434.0,2.0,qgrid,https://www.npmjs.com/package/qgrid,2018-07-11 05:36:40.781,4.0,358.0,,,,,,,,,,,,,,,,,,
80,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,25,False,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2024-04-01 22:26:56.000000,2023-01-27 08:04:32,1494.0,,529.0,93.0,463.0,179.0,407.0,2196.0,,,,19956.0,,18.0,18.0,96.0,,,,,,,,2.0,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,33.0,2793962.0,,,,,,,,,,,,,
81,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,25,False,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,BSD-3-Clause,2015-02-02 15:46:34.000,2024-02-22 12:46:40.000000,2022-12-28 22:18:25,332.0,,183.0,42.0,44.0,54.0,190.0,2127.0,2021-11-15 23:43:33.000,5.2.1,,2124.0,33.0,112.0,87.0,17.0,,,,,,,,2.0,ijavascript,https://www.npmjs.com/package/ijavascript,2021-11-15 23:33:51.644,25.0,2124.0,,,,,,,,,,,,,,,,,,
82,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/widgetti/ipyvolume,,widgets,25,True,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-11-29 14:26:24.000000,2023-07-07 13:05:16,1007.0,,237.0,52.0,124.0,186.0,131.0,1909.0,2023-06-02 14:35:02.046,0.6.3,,45079.0,53.0,77.0,17.0,45.0,https://pypi.org/project/ipyvolume,2023-06-02 14:35:02.046,54.0,39003.0,https://anaconda.org/conda-forge/ipyvolume,2023-06-05 11:50:27.103,462520.0,2.0,ipyvolume,https://www.npmjs.com/package/ipyvolume,2023-06-02 14:33:47.239,6.0,698.0,,,,,,,widgetti/ipyvolume,,,,,,,,,,,
83,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,25,True,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,BSD-3-Clause,2016-06-24 22:29:05.000,2024-01-03 14:09:47.000000,2023-09-29 00:14:07,527.0,,120.0,18.0,72.0,66.0,36.0,966.0,2023-05-05 07:10:14.000,0.6.3,,661378.0,18.0,606.0,587.0,24.0,https://pypi.org/project/jupyter_nbextensions_configurator,2023-05-05 07:04:01.205,19.0,643565.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2023-06-16 13:20:40.292,1656692.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
84,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,25,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2024-04-25 14:51:59.000000,2024-04-25 14:51:58,833.0,33.0,48.0,17.0,370.0,60.0,82.0,504.0,2024-04-17 15:29:14.122,1.3.0,,23194.0,40.0,160.0,144.0,23.0,https://pypi.org/project/ipydatagrid,2024-04-17 15:23:25.000,13.0,20379.0,https://anaconda.org/conda-forge/ipydatagrid,2024-04-17 17:46:18.778,60536.0,2.0,ipydatagrid,https://www.npmjs.com/package/ipydatagrid,2024-04-17 15:29:14.122,3.0,1222.0,,,,,,,,,,,,,,,,,,
85,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,25,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2024-04-16 08:58:27.890000,2024-04-15 11:20:53,427.0,4.0,65.0,22.0,55.0,33.0,150.0,441.0,2024-04-15 11:21:13.000,0.36.0,177.0,22018.0,115.0,79.0,72.0,20.0,https://pypi.org/project/octave_kernel,2024-04-15 11:21:06.000,7.0,10903.0,https://anaconda.org/conda-forge/octave_kernel,2024-04-16 08:58:27.890,522317.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
86,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,25,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2024-04-21 15:57:55.000000,2024-04-21 15:55:54,389.0,47.0,17.0,4.0,55.0,1.0,59.0,286.0,2024-04-21 15:57:55.000,0.14.2,,49213.0,43.0,430.0,407.0,5.0,https://pypi.org/project/ipytest,2024-04-21 15:57:55.000,23.0,49213.0,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,
87,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,25,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2024-04-01 17:56:54.000000,2023-05-23 19:06:45,716.0,,61.0,30.0,191.0,62.0,99.0,258.0,2022-04-04 22:26:36.000,1.3.3,4.0,36176.0,22.0,236.0,211.0,33.0,https://pypi.org/project/ipycytoscape,2022-04-04 22:26:36.000,22.0,27778.0,https://anaconda.org/conda-forge/ipycytoscape,2023-06-16 19:18:19.577,383316.0,2.0,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,2022-04-04 22:06:25.396,3.0,576.0,,,,,,,,,,,,,,,,,,
88,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/finos/ipyregulartable,,widgets,24,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/finos/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2024-02-08 15:12:36.059000,2024-02-05 14:45:33,238.0,2.0,931.0,8.0,92.0,10.0,17.0,3028.0,2024-02-08 15:12:36.059,5.0.10,,65788.0,120.0,116.0,13.0,5.0,https://pypi.org/project/ipyregulartable,2021-01-08 04:41:11.000,2.0,243.0,https://anaconda.org/conda-forge/ipyregulartable,2023-06-16 19:23:44.012,5914.0,3.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2024-02-08 15:12:36.059,101.0,65401.0,,,,,,,finos/ipyregulartable,,,,,,,,,,,
89,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,24,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2024-02-08 15:12:36.059000,2024-02-05 22:12:05,357.0,2.0,931.0,5.0,110.0,5.0,19.0,3028.0,2024-02-08 15:12:36.059,5.0.10,,66499.0,120.0,107.0,3.0,3.0,https://pypi.org/project/ipydagred3,2023-10-31 14:30:02.000,3.0,494.0,https://anaconda.org/conda-forge/ipydagred3,2023-11-01 13:35:17.799,28429.0,3.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2024-02-08 15:12:36.059,101.0,65401.0,,,,,,,,,,,,,,,,,,
90,.NET Interactive,".NET Interactive combines the power of .NET with many other languages to create notebooks, REPLs, and embedded coding..",https://github.com/dotnet/interactive,,kernels,24,True,,dotnet/interactive,,https://github.com/dotnet/interactive,MIT,2020-01-22 00:39:04.000,2024-04-24 23:24:45.000000,2024-04-24 23:24:45,5132.0,48.0,364.0,65.0,1895.0,511.0,1011.0,2745.0,2024-04-08 14:24:44.000,1.0.5208010,462.0,12.0,27.0,,,119.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
91,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,24,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2024-04-12 04:14:12.000000,2024-04-02 07:32:56,3427.0,47.0,389.0,77.0,1133.0,222.0,484.0,2472.0,2018-11-07 17:41:58.000,0.1.0,,35.0,1.0,9.0,9.0,95.0,https://pypi.org/project/binderhub,2018-11-07 17:41:58.000,,35.0,,,,3.0,,,,,,,,,,,,,,binderhub,,,,,,,,,
92,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,24,False,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2024-04-24 03:31:50.000000,2023-03-06 15:57:54,599.0,,293.0,62.0,147.0,70.0,520.0,1681.0,2023-01-20 20:54:32.000,1.3.2,,17211.0,19.0,,,43.0,,,,,https://anaconda.org/r/r-irkernel,2024-01-16 22:07:49.699,149737.0,2.0,,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-10-20 20:02:50.541542,59.0,1930706.0,,,,,IRkernel,,,,,,,,
93,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,24,True,,almond-sh/almond,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2024-04-17 13:18:13.000000,2024-02-23 13:41:35,1510.0,34.0,242.0,56.0,1018.0,128.0,207.0,1568.0,2023-05-15 14:58:56.000,0.13.14,2343.0,208.0,66.0,,,40.0,,,,,,,,2.0,,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2023-10-19 23:11:45.308515,6.0,19041.0,,,,,,,,,,,,,
94,ipyvizzu,Build animated charts in Jupyter Notebook and similar environments with a simple Python syntax.,https://github.com/vizzuhq/ipyvizzu,,widgets,24,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2024-02-26 10:44:33.000000,2024-02-26 10:44:32,1211.0,9.0,88.0,16.0,206.0,14.0,77.0,924.0,2023-12-21 10:25:43.000,0.17.0,122.0,1259.0,24.0,124.0,121.0,21.0,https://pypi.org/project/ipyvizzu,2023-12-21 10:25:43.000,3.0,1255.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
95,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,24,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,150.0,25.0,154.0,79.0,137.0,761.0,2019-07-21 08:49:48.715,0.9.0,,10149.0,96.0,51.0,4.0,16.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,44.0,5739.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,313151.0,3.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,3.0,638.0,,,,,,,,,,,,,,,,,,
96,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,24,True,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2024-03-14 21:19:15.000000,2023-11-24 20:17:44,112.0,,143.0,27.0,37.0,38.0,67.0,673.0,2023-11-24 20:37:29.000,0.9.3,,39651.0,15.0,262.0,230.0,20.0,https://pypi.org/project/bash_kernel,2023-11-24 20:36:49.000,32.0,35708.0,https://anaconda.org/conda-forge/bash_kernel,2023-11-25 15:23:54.394,165614.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
97,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,24,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,138.0,131.0,91.0,43.0,67.0,652.0,2019-06-03 21:24:10.000,0.10.2,,14331.0,20.0,207.0,192.0,22.0,https://pypi.org/project/mapboxgl,2019-06-02 16:02:54.380,15.0,14331.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
98,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,24,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2024-03-27 03:31:39.169000,2024-03-27 01:22:52,475.0,28.0,65.0,16.0,164.0,10.0,83.0,376.0,2024-03-27 00:32:26.000,0.5.2,,26603.0,28.0,18.0,8.0,21.0,https://pypi.org/project/jupyterlab_templates,2024-03-27 00:32:26.000,7.0,22665.0,https://anaconda.org/conda-forge/jupyterlab_templates,2024-03-27 03:31:39.169,19973.0,2.0,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2024-02-12 21:51:37.725,3.0,3504.0,,,,,,,finos/jupyterlab_templates,,,,,,,,,,,
99,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,24,True,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2024-04-02 07:54:24.000000,2024-04-02 07:54:23,196.0,4.0,171.0,20.0,85.0,71.0,83.0,197.0,2020-08-28 12:01:56.000,1.3.2,,15941.0,9.0,139.0,132.0,32.0,https://pypi.org/project/jupyterhub-ldapauthenticator,2020-08-28 12:01:56.000,7.0,15447.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2023-06-16 16:08:49.184,34640.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
100,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,24,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2024-04-05 12:54:09.000000,2024-04-05 12:54:09,439.0,4.0,50.0,12.0,143.0,14.0,30.0,62.0,2022-08-25 15:33:01.697,0.12.3,65.0,445294.0,39.0,70.0,,30.0,https://pypi.org/project/jupyter-packaging,2022-08-25 15:33:01.697,70.0,433471.0,https://anaconda.org/conda-forge/jupyter-packaging,2023-06-16 19:19:02.319,555640.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
101,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,False,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,,796.0,44.0,326.0,,328.0,3518.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,144.0,144.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
102,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,23,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2024-04-21 12:08:26.000000,2024-04-21 12:08:20,2289.0,21.0,260.0,51.0,707.0,38.0,742.0,2543.0,2018-08-01 13:19:52.714,0.0.6,,4.0,6.0,3.0,,114.0,,,,,,,,2.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,3.0,4.0,,,,,,,IHaskell/IHaskell,,,,,,,,,,,
103,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,,lab-extensions,23,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2024-04-17 12:40:11.000000,2024-04-17 12:40:10,194.0,2.0,91.0,26.0,121.0,42.0,131.0,1061.0,2024-01-23 13:04:13.000,3.2.1,66.0,23162.0,14.0,11.0,6.0,22.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,2024-01-23 13:04:07.000,2.0,21317.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2024-01-23 17:07:03.089,30682.0,2.0,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2024-01-23 13:04:02.536,3.0,992.0,,,,,,,jupyterlab-contrib/jupyterlab-variableInspector,,,,,,,,,,,
104,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,23,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2024-01-30 13:49:51.000000,2023-06-18 21:06:46,488.0,,54.0,7.0,139.0,31.0,165.0,799.0,2023-05-21 13:17:02.977,2.2.1,,85945.0,62.0,29.0,,42.0,https://pypi.org/project/jupyterlab_code_formatter,2023-05-21 13:17:02.977,26.0,72595.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2023-06-16 16:15:01.154,710104.0,2.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2023-04-16 18:07:15.321,3.0,1515.0,,,,,,,,,,,,,,,,,,
105,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,23,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2024-03-15 12:50:01.000000,2018-12-04 14:43:25,32.0,,87.0,21.0,9.0,23.0,41.0,667.0,2018-01-15 18:14:37.000,0.9.0,,37160.0,10.0,447.0,425.0,3.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,22.0,37131.0,https://anaconda.org/anaconda/pivottablejs,2023-12-06 04:45:55.894,2906.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
106,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,23,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2024-04-24 11:38:38.000000,2024-03-09 06:01:25,1368.0,19.0,214.0,40.0,777.0,68.0,499.0,610.0,2024-02-20 05:17:30.000,3.2.3,35621.0,6469.0,41.0,1.0,,116.0,https://pypi.org/project/jupyter_enterprise_gateway,2024-02-20 05:03:07.000,1.0,2832.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2024-02-20 22:41:29.015,136805.0,2.0,,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,,
107,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,23,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2024-04-15 16:02:37.000000,2024-03-15 11:06:11,839.0,16.0,67.0,24.0,515.0,106.0,128.0,373.0,2024-04-15 16:07:15.000,thebe@0.9.0,,6813.0,20.0,13.0,11.0,31.0,,,,,,,,3.0,thebe,https://www.npmjs.com/package/thebe,2024-03-15 11:05:15.679,2.0,6813.0,,,,,,,,,,,,,,,,,,
108,naas,"Low-code Python library to safely use notebooks in production: schedule workflows, generate assets, trigger webhooks,..",https://github.com/jupyter-naas/naas,,notebook-tools,23,True,naas,jupyter-naas/naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2024-03-19 10:12:09.000000,2024-03-19 10:06:55,1899.0,47.0,23.0,4.0,249.0,41.0,145.0,275.0,2024-03-19 08:08:20.000,2.14.6,,1243.0,592.0,4.0,4.0,21.0,https://pypi.org/project/naas,2024-03-19 10:12:09.000,,1243.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
109,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,True,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2024-02-20 10:19:50.000000,2024-02-06 14:17:16,218.0,1.0,39.0,11.0,79.0,34.0,28.0,233.0,2021-03-29 11:27:31.000,0.6.0,,44722.0,13.0,1069.0,1052.0,10.0,https://pypi.org/project/ipywebrtc,2021-03-29 11:27:31.000,13.0,40217.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,338772.0,3.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,2021-03-29 11:25:34.632,4.0,271.0,,,,,,,,,,,,,,,,,,
110,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,23,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2024-04-02 07:52:58.000000,2024-04-02 07:52:58,450.0,34.0,126.0,17.0,162.0,62.0,90.0,178.0,2024-03-19 06:32:49.000,1.3.0,,5199.0,11.0,38.0,34.0,49.0,https://pypi.org/project/batchspawner,2024-03-19 06:32:49.000,4.0,5199.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
